# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +2.311554422590035386e-20   +1.766706174694973859e-33   +2.517375563388285967e-20   -3.749637032064806441e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.067568127540165741e-40   +1.164856838040931839e-55   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373949727366e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -4.036331415494927807e-33   -2.715738405538693634e-48   +2.058211407978470011e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389894575408490635e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.031081489552790338e-26   +1.912120608003213977e-41   +2.058201097167610654e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   -2.849049901832199306e-20   -2.499758021377715003e-21   -2.447639043099967259e-20   -3.749637032066572880e-21   -3.410331626645902515e-21   -7.888532135251753095e-37   -2.788672205764557435e-20   -3.749637032066573632e-21
-1.033534333749999678e+04   -1.798656404156971350e-15   -3.124697526708309972e-21   -1.625947627691065224e-15   -3.124697526722144318e-21   -1.436539954447030275e-16   +1.179429588881706239e-31   -1.769601623135768153e-15   -3.124697526604201421e-21
-8.268274669999997059e+03   -1.411634463503497498e-11   -2.499757929126179608e-21   -1.317520996695995302e-11   -3.124697526722140932e-21   -7.490774495177415023e-13   +1.831019273780800175e-27   -1.392428741647769503e-11   -3.124695695702867175e-21
-6.201206002499997339e+03   -1.506632453970059298e-08   -3.124623898830022463e-21   -1.444861089120879485e-08   -1.874818516033286440e-21   -4.571297160921991214e-10   +2.255314158407633498e-24   -1.490574060730099516e-08   -1.872563201874878824e-21
-4.134137334999995801e+03   -2.202229128323053344e-06   -3.116840010968912299e-21   -2.157320928837550177e-06   -2.499738949737537480e-21   -2.888131514217093010e-08   +2.144219612532059345e-22   -2.186202243979721200e-06   -2.285316988484331404e-21
-2.067068667499996081e+03   -2.844075391188195429e-05   +1.030173715841206985e-21   -2.668923912519170530e-05   +3.246756023859728001e-22   -2.663851280561066688e-07   +3.389417026074773257e-20   -2.695562425324781356e-05   +3.421884586313370622e-20
+3.637978807091712952e-12   -5.195615099383144020e-05   +2.050582751911407079e-21   -5.254922470551512149e-05   +1.733230659353689541e-21   +8.297535311903423579e-07   +2.274658101224709950e-21   -5.171947117432478029e-05   +4.007888760578399114e-21
+2.067068667500003357e+03   -9.964894746503372497e-06   -6.932922637414757599e-22   -1.010174392381790642e-05   -1.230349651146844285e-21   -1.938581510856317683e-09   +5.881288080087934525e-21   -1.010368250532876217e-05   +4.650938428941090428e-21
+4.134137335000003077e+03   +2.085536028597873056e-05   -3.759401711837579770e-21   +2.087384220281330614e-05   -1.259643690459864392e-21   -3.503788898623512582e-08   -8.322229305094309034e-23   +2.083880431382707107e-05   -1.342865983510807470e-21
+6.201206002500002796e+03   +2.305299215915563660e-05   -3.759401711837579770e-21   +2.305320063777396055e-05   -3.134462206493150832e-21   -3.901239024711166689e-10   +1.298113805739358725e-23   +2.305281051387148857e-05   -3.121481068435757300e-21
+8.268274670000002516e+03   +2.306788656295542521e-05   -3.759401711837579770e-21   +2.306786514352641670e-05   -4.394105896953015599e-21   +2.105680791148663895e-11   +1.388117279728611930e-24   +2.306788620033432873e-05   -4.392717779673287042e-21
+1.033534333750000224e+04   +2.306787950487577618e-05   -3.769166391608586661e-21   +2.306787852608030133e-05   -4.999516042755430758e-21   +1.103867200919948656e-12   +1.846353129781524528e-25   +2.306787962994750243e-05   -4.999331407442452658e-21
+1.240241200500000559e+04   +2.306787838594450747e-05   -2.499758021377715379e-21   +2.306787852773202236e-05   -2.509522701148721893e-21   -1.298796919183980599e-13   +2.160894682003561703e-26   +2.306787839785233042e-05   -2.509501092201901947e-21
+1.446948067250000167e+04   +2.306787849727592274e-05   -4.384341217182008709e-21   +2.306787852773204946e-05   -3.749637032066572880e-21   -3.151058095444576839e-14   +2.612561808902537206e-27   +2.306787849622146837e-05   -3.749634419504764062e-21
+1.653654934000000503e+04   +2.306787852624888799e-05   -4.384341217182008709e-21   +2.306787852773204946e-05   -3.749637032066572880e-21   -1.551399090058571237e-15   -9.015244928095887902e-29   +2.306787852618065102e-05   -3.749637122219021805e-21
+1.860361800750000111e+04   +2.306787852800150081e-05   -2.509522701148721893e-21   +2.306787852773204946e-05   -3.749637032066572880e-21   +2.527578230505229878e-16   -5.068520536566985070e-29   +2.306787852798480748e-05   -3.749637082751778288e-21
+2.067068667500000447e+04   +2.306787852775687769e-05   -3.759401711837579770e-21   +2.306787852773204946e-05   -3.749637032066572880e-21   +2.287679840879951811e-20   +1.872297811107292787e-33   +2.306787852773207318e-05   -3.749637032064700365e-21
