# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.480131062047899583e-33   -7.710035832953216954e-46   +1.774507355700135559e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.405286849299096569e-42   +3.322169776273828846e-58   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.556133307963146617e-36   -2.313758218609416136e-52   +1.774507355699987202e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910131089671e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -4.699883017841937343e-31   +8.335628813452311418e-46   +1.774507355652988794e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768267017345168050e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -3.854697679088394246e-26   -1.691432217008151253e-40   +1.774503501002308363e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   +9.276419036890660322e-21   +1.199883850261303231e-20   +1.056426754882684871e-20   +1.285589839565682130e-20   -8.533608932439001855e-22   +1.909774479343916261e-36   +9.710906655582949279e-21   +1.285589839565682281e-20
-1.074875707099999636e+04   -6.065268115273295231e-17   +1.114177860956924483e-20   -5.313587454001871521e-17   +1.028471871652545584e-20   -5.054978327422715693e-18   -1.880796649115189804e-32   -5.819085286744143475e-17   +1.028471871650664793e-20
-9.095102136999996219e+03   -1.275517361058614855e-13   +9.427658823481668354e-21   -1.150575195897894855e-13   +1.028471871652545584e-20   -7.905575604193120101e-15   +2.864066306841772276e-29   -1.229630951939826056e-13   +1.028471874516611953e-20
-7.441447202999996080e+03   -7.473518505953094578e-11   +1.028471871652545584e-20   -6.924680763862048007e-11   +1.028471871652545584e-20   -3.192357578142251296e-12   -1.485653017928840089e-26   -7.243916521676273136e-11   +1.028470385999527695e-20
-5.787792268999995940e+03   -1.221004078050976320e-08   +1.114177860956924483e-20   -1.158757690055718230e-08   +1.114177860956924483e-20   -3.192494026266320817e-10   -3.299268328999482358e-24   -1.190682630318381444e-08   +1.113847934124024582e-20
