# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -9.520053779583948850e-33   -1.170169424212771391e-44   +1.774507355699035371e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -5.594547713904846568e-42   +2.151631499243273289e-58   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189072500e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -6.195078282372278754e-36   -1.814770180883776694e-50   +1.774507355699986901e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271909958225722e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.871057130165580069e-30   -2.464291172277744440e-46   +1.774507355512881904e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768252431426640694e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.534582786361029383e-25   +1.175746141434661910e-40   +1.774492009872123898e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   -1.417657190567906124e-20   +1.114177860956924483e-20   -9.305042344642884659e-21   +1.199883850261303231e-20   -3.397290906703215683e-21   -2.586008526847464181e-36   -1.270233325134610109e-20   +1.199883850261302930e-20
-1.074875707099999636e+04   -2.415166878427369721e-16   +1.199883850261303231e-20   -2.115905659906286474e-16   +1.028471871652545584e-20   -2.012423119139332945e-17   -5.220022069122338632e-32   -2.317147971820219984e-16   +1.028471871647325561e-20
-9.095102136999996219e+03   -5.077926586599884112e-13   +9.427658823481668354e-21   -4.580522866402503219e-13   +1.028471871652545584e-20   -3.147266335382177777e-14   +3.544405523063268754e-29   -4.895249499940720555e-13   +1.028471875196951070e-20
-7.441447202999996080e+03   -2.975261324295201720e-10   +1.114177860956924483e-20   -2.756765083662429520e-10   +1.028471871652545584e-20   -1.270900443104673410e-11   -2.285527202986819866e-27   -2.883855127972896845e-10   +1.028471643099825235e-20
-5.787792268999995940e+03   -4.861707678510534501e-08   +1.028471871652545584e-20   -4.613899474490756636e-08   +1.114177860956924483e-20   -1.270963544399290372e-09   +1.977089635355495057e-24   -4.740995828930685487e-08   +1.114375569920459979e-20
-4.134137334999995801e+03   -2.224562265643179295e-06   +1.114177860956924483e-20   -2.154726995609684234e-06   +1.285589839565682130e-20   -2.912201359717090534e-08   +1.619631829287675377e-22   -2.183849009206855149e-06   +1.301786157858558931e-20
-2.480482400999997481e+03   -2.296531984663115596e-05   +6.856479144350304394e-21   -2.098187333900128725e-05   +7.713539037394091879e-21   -5.726763482110289455e-07   -1.036564370744112241e-20   -2.155454968721231683e-05   -2.652104670047030531e-21
-8.268274669999955222e+02   -4.940154315309069070e-05   +1.714119786087576099e-21   -4.762277249385004843e-05   +0.000000000000000000e+00   +2.832342869295539795e-07   -3.109693112232337325e-20   -4.733953820692049313e-05   -3.109693112232337325e-20
+8.268274670000027982e+02   -4.350112313813369144e-05   -8.570598930437880493e-22   -4.442759809255166062e-05   +0.000000000000000000e+00   +5.232897958073308919e-08   +0.000000000000000000e+00   -4.437526911297092922e-05   +0.000000000000000000e+00
+2.480482401000004756e+03   +3.393895820445459181e-06   +6.856479144350304394e-21   +2.948940277557640899e-06   +7.713539037394091879e-21   -2.331820271953430247e-07   -1.295705463430140452e-20   +2.715758250362297874e-06   -5.243515596907312638e-21
+4.134137335000003077e+03   +2.552243740668222845e-05   +1.028471871652545584e-20   +2.551077341833902801e-05   +1.028471871652545584e-20   -2.997084634474614976e-08   +5.263803445184946149e-22   +2.548080257199428217e-05   +1.081109906104395036e-20
+5.787792269000005035e+03   +2.768127626164975787e-05   +1.199883850261303231e-20   +2.768133524467332845e-05   +8.570598930437880869e-21   -1.303498102898878353e-09   -3.796012099892989898e-24   +2.768003174657042911e-05   +8.566802918337987916e-21
+7.441447203000003356e+03   +2.772845715471645598e-05   +1.028471871652545584e-20   +2.772846079095514569e-05   +1.199883850261303231e-20   -1.317819799136787128e-11   +4.942724088402330214e-26   +2.772844761275715497e-05   +1.199888792985391675e-20
