# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.342769274505814311e-45   -2.130252631389426643e-47   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.255964800560945596e-42   +2.274031641330194754e-58   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953861344e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.456382427562406302e-35   -2.965000266039655937e-50   +2.058211407982481738e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905295428870274e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -6.288656865861340448e-29   -4.224217483802888140e-45   +2.058211345095937620e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.517741553951226547e-21   -2.499758021377715379e-21   +1.979788823571608441e-21   -3.749637032066572880e-21   -2.085444840516365262e-23   -3.528858707454861867e-39   +1.958934375166444877e-21   -3.749637032066572880e-21
-1.033534333749999678e+04   -1.158537186412099380e-17   -2.499758021377622844e-21   -1.025693436645275187e-17   -3.124697526722144318e-21   -8.811628337194355715e-19   -7.129034145061018702e-34   -1.113809720017218744e-17   -3.124697526722857137e-21
-8.268274669999997059e+03   -9.070354501173311968e-14   -3.124697526137632855e-21   -8.312995254519804486e-14   -3.124697526722144318e-21   -4.611292756984125921e-15   -1.868745546671128347e-29   -8.774124530218216605e-14   -3.124697545409599802e-21
-6.201206002499997339e+03   -9.647244810167840628e-11   -3.749636555418544093e-21   -9.116306511618429317e-11   -4.374576537410859631e-21   -2.825898742802981381e-12   +3.701788021765386103e-27   -9.398896385898727657e-11   -4.374572835622837859e-21
-4.134137334999995801e+03   -1.395564621010619402e-08   -4.374528104012289069e-21   -1.352999456259927608e-08   -4.374576536246961485e-21   -1.757543450746922717e-10   -1.560246801396912956e-24   -1.370574890767396776e-08   -4.376136783048358666e-21
-2.067068667499996081e+03   -2.761395100844474965e-07   -1.874361392657776134e-21   -2.730729099770549534e-07   -2.499757574386148556e-21   -5.179260818351681219e-10   -2.211024647523409892e-23   -2.735908360588901429e-07   -2.521867820861382714e-21
+3.637978807091712952e-12   -7.424693016745786367e-07   -3.124701698643433280e-21   -7.438344551166903540e-07   -3.749636436077817368e-21   +1.394601098239599040e-09   -1.104576955060928133e-25   -7.424398540184507295e-07   -3.749746893773323773e-21
+2.067068667500003357e+03   -2.710107240083570077e-07   -3.125199349254321058e-21   -2.730718883147715936e-07   -3.749637032066572880e-21   -5.094259285739881174e-10   +2.402472827213772638e-24   -2.735813142433455717e-07   -3.747234559239359170e-21
+4.134137335000003077e+03   -1.345112146068122176e-08   -3.124746397800099714e-21   -1.352843212342142635e-08   -2.499756829400204354e-21   -1.800075654665740329e-10   -2.396706315777315818e-26   -1.370843968888800035e-08   -2.499780796463362084e-21
+6.201206002500002796e+03   -8.992393499415112359e-11   -3.124696334744633293e-21   -8.957431911678553293e-11   -3.749635840089061855e-21   -2.951519829611845166e-12   -1.334942756068194725e-26   -9.252583894639737607e-11   -3.749649189516622266e-21
+8.268274670000002516e+03   +1.504050144099302984e-12   -3.749635840089061855e-21   +1.505794291206322523e-12   -3.749634648111550831e-21   -4.896773436962479511e-15   -1.704307513437758406e-29   +1.500897517769359994e-12   -3.749634665154626264e-21
+1.033534333750000224e+04   +1.588913682443963771e-12   -3.749637032066572880e-21   +1.588914149074113591e-12   -3.749634648111550831e-21   -9.496095481102975059e-19   +5.681348763198877016e-33   +1.588913199464565516e-12   -3.749634648105869337e-21
+1.240241200500000559e+04   +1.588924408355437573e-12   -4.374575345433490794e-21   +1.588924408286295291e-12   -4.374574153455979769e-21   -2.277135830765862921e-23   -1.574522504812995947e-35   +1.588924408263523994e-12   -4.374574153455995568e-21
+1.446948067250000167e+04   +1.588924408865460862e-12   -3.749635840089061855e-21   +1.588924408697634276e-12   -3.124695142767121892e-21   -6.946666242768225773e-29   +6.018799925732454532e-38   +1.588924408697634276e-12   -3.124695142767121892e-21
+1.653654934000000503e+04   +1.588924408865460862e-12   -3.749635840089061855e-21   +1.588924408697634276e-12   -3.124695142767121892e-21   -2.739010304722587225e-35   +7.949403517636175858e-42   +1.588924408697634276e-12   -3.124695142767121892e-21
+1.860361800750000111e+04   +1.588924408865460862e-12   -3.749635840089061855e-21   +1.588924408697634276e-12   -3.124695142767121892e-21   -1.174978515839331868e-40   +3.682847712466467079e-42   +1.588924408697634276e-12   -3.124695142767121892e-21
+2.067068667500000447e+04   +1.588924408865460862e-12   -3.749635840089061855e-21   +1.588924408697634276e-12   -3.124695142767121892e-21   +1.349062854746021770e-45   -2.137167702794978781e-47   +1.588924408697634276e-12   -3.124695142767121892e-21
