# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -4.680049330030118618e-32   -1.175656994200638311e-44   +1.774507355695307493e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -3.529920969133114658e-42   +1.266066656920695743e-57   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189072801e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -3.908830141892977147e-36   +6.316391800883990526e-51   +1.774507355699987202e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910043419835e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.180557238219966029e-30   +1.384967851258120780e-45   +1.774507355581931909e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768259619920855005e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -9.682562797674260289e-26   +1.890390468508511177e-40   +1.774497673137189839e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   -2.720732175121707115e-21   +1.199883850261303231e-20   +4.486172877651078173e-22   +1.028471871652545584e-20   -2.143545648920175275e-21   -5.955671559348258990e-36   -1.694928361155067552e-21   +1.028471871652544982e-20
-1.074875707099999636e+04   -1.523805403422981847e-16   +1.114177860956924483e-20   -1.334983732861576979e-16   +1.028471871652545584e-20   -1.269753147222787572e-17   -1.291215660988576074e-33   -1.461959047583855736e-16   +1.028471871652416486e-20
-9.095102136999996219e+03   -3.203955007527111892e-13   +1.028471871652545584e-20   -2.890114475676759403e-13   +1.028471871652545584e-20   -1.985790809344702517e-14   -2.831416459835332544e-30   -3.088693556611229402e-13   +1.028471871369403940e-20
-7.441447202999996080e+03   -1.877262977236715562e-10   +1.028471871652545584e-20   -1.739401169482370847e-10   +1.199883850261303231e-20   -8.018839685683721008e-12   -2.517820754504751400e-26   -1.819589566339207992e-10   +1.199881332440548769e-20
-5.787792268999995940e+03   -3.067205587278717522e-08   +1.114177860956924483e-20   -2.910849533579689850e-08   +1.199883850261303231e-20   -8.019202237387623861e-10   +3.756470307175440755e-25   -2.991041555953566244e-08   +1.199921414964375043e-20
-4.134137334999995801e+03   -1.403684942527465641e-06   +8.570598930437880869e-21   -1.359851408144261162e-06   +1.028471871652545584e-20   -1.817056453670374701e-08   +0.000000000000000000e+00   -1.378021972680964998e-06   +1.028471871652545584e-20
-2.480482400999997481e+03   -1.654236926002034921e-05   +9.427658823481668354e-21   -1.598596972093681355e-05   +9.427658823481668354e-21   -3.207415316654611585e-07   +5.182821853720561205e-21   -1.630671125260227497e-05   +1.461048067720222956e-20
-8.268274669999955222e+02   -3.357291734842001471e-05   +2.999709625653258078e-21   -3.235231349541956312e-05   +2.571179679131363960e-21   +1.439614384290612325e-07   +5.182821853720561205e-21   -3.220835205699050123e-05   +7.754001532851925165e-21
+8.268274670000027982e+02   -3.001703818561466793e-05   +2.142649732609470217e-21   -3.076974325767912056e-05   +2.142649732609470217e-21   +1.277854425138816453e-07   +5.182821853720561205e-21   -3.064195781516524156e-05   +7.325471586330031422e-21
+2.480482401000004756e+03   -3.664418230399355995e-06   +5.142359358262727919e-21   -3.811281490963094908e-06   +7.713539037394091879e-21   -3.018833954000603653e-07   +0.000000000000000000e+00   -4.113164886363154956e-06   +7.713539037394091879e-21
+4.134137335000003077e+03   +1.165606361578637854e-05   +1.028471871652545584e-20   +1.164809283029895853e-05   +1.028471871652545584e-20   -1.821678552721874174e-08   +1.265337366630996535e-22   +1.162987604477174035e-05   +1.041125245318855528e-20
+5.787792269000005035e+03   +1.300629587435269473e-05   +1.114177860956924483e-20   +1.300633332945456233e-05   +9.427658823481668354e-21   -8.238867188822943287e-10   +6.326686833154982674e-24   +1.300550944273568071e-05   +9.433985510314823777e-21
+7.441447203000003356e+03   +1.303583856219725672e-05   +1.285589839565682130e-20   +1.303584089313175744e-05   +1.114177860956924483e-20   -8.360881931522338632e-12   -1.977089635360931856e-26   +1.303583253224982606e-05   +1.114175883867289196e-20
+9.095102137000005314e+03   +1.303601797114742976e-05   +9.427658823481668354e-21   +1.303601798004858052e-05   +1.199883850261303231e-20   -2.107406188142580256e-14   +7.723006388128640063e-29   +1.303601795897451937e-05   +1.199883857984309693e-20
+1.074875707100000363e+04   +1.303601827463263473e-05   +1.199883850261303231e-20   +1.303601827464215538e-05   +1.285589839565682130e-20   -1.610695635342434936e-17   +3.393899291658094434e-31   +1.303601827462604820e-05   +1.285589839599621078e-20
+1.240241200500000559e+04   +1.303601827477826171e-05   +1.199883850261303231e-20   +1.303601827477829560e-05   +1.371295828870060879e-20   -3.115867205217436285e-20   +2.946093135119873413e-33   +1.303601827477826510e-05   +1.371295828870355486e-20
+1.405606693900000391e+04   +1.303601827477830576e-05   +1.285589839565682130e-20   +1.303601827477831084e-05   +1.371295828870060879e-20   -1.049300415263660086e-22   +8.285886942524644615e-35   +1.303601827477831084e-05   +1.371295828870069305e-20
+1.570972187300000223e+04   +1.303601827477830576e-05   +1.285589839565682130e-20   +1.303601827477831084e-05   +1.371295828870060879e-20   +2.195265084547910267e-24   -8.473793883821046427e-37   +1.303601827477831084e-05   +1.371295828870060879e-20
+1.736337680700000783e+04   +1.303601827477830576e-05   +1.285589839565682130e-20   +1.303601827477831084e-05   +1.371295828870060879e-20   +4.509202529152149312e-27   -3.371536028045509430e-38   +1.303601827477831084e-05   +1.371295828870060879e-20
+1.901703174100000615e+04   +1.303601827477830576e-05   +1.285589839565682130e-20   +1.303601827477831084e-05   +1.371295828870060879e-20   +3.176705415043656363e-28   -9.833646748466068843e-40   +1.303601827477831084e-05   +1.371295828870060879e-20
+2.067068667500000447e+04   +1.303601827477830576e-05   +1.285589839565682130e-20   +1.303601827477831084e-05   +1.371295828870060879e-20   -4.678221103205391883e-32   -1.166876882220051189e-44   +1.303601827477831084e-05   +1.371295828870060879e-20
