# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -7.155441243683974403e-43   -3.568446151070871745e-45   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.901703174099999887e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.422605031544642384e-44   +2.494596605538424695e-59   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.736337680699999692e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.574629648558069494e-38   -4.993014415446684921e-54   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.570972187299999678e+04   -1.357968590937326668e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -4.753335781361534198e-33   -6.277567313570588580e-48   -1.790462532460731869e-21   -1.569292535642676845e-20
-1.405606693899999664e+04   -1.357969054335676841e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -3.896243425044573395e-28   -1.019188197397670747e-42   -1.790462922080320940e-21   -1.569292535642676845e-20
-1.240241200499999650e+04   -1.416808771720410016e-21   -1.576236307924281344e-20   -1.826266358283002870e-21   -1.569292535642676845e-20   -8.619740204444586766e-24   -1.353266448408780400e-38   -1.834886098487447427e-21   -1.569292535642676845e-20
-1.074875707099999636e+04   -6.041059535978497294e-19   -1.513742357389845973e-20   -5.332305822790004570e-19   -1.680392892148355743e-20   -5.102047287951366161e-20   -1.801027230496327454e-34   -5.842510551585140885e-19   -1.680392892148373798e-20
-9.095102136999996219e+03   -1.268160744959679096e-15   -1.520686160180195193e-20   -1.151702561422960999e-15   -1.562348774289580959e-20   -7.972170779846298920e-17   -2.958791389764410271e-31   -1.231424269221424086e-15   -1.562348774319168961e-20
-7.441447202999996080e+03   -7.436746452291268247e-13   -1.709064646872719251e-20   -6.931456433496204906e-13   -1.697148339171301406e-20   -3.216036305417749306e-14   -9.781166283764681971e-29   -7.253060064037980215e-13   -1.697148348952467648e-20
-5.787792268999995940e+03   -1.216239272274421380e-10   -1.751187926120000204e-20   -1.159877823437861798e-10   -1.668062878715718118e-20   -3.212490508784876676e-12   -1.140162877762239055e-26   -1.192002728525710649e-10   -1.668064018878595823e-20
-4.134137334999995801e+03   -5.550076668959529400e-09   -1.585089933157304102e-20   -5.396397852314909854e-09   -1.540004320076204357e-20   -7.215537627326958999e-11   +4.107419270739089983e-25   -5.468553228588179108e-09   -1.539963245883497063e-20
-2.480482400999997481e+03   -7.072459547208724165e-08   -1.541917063598954386e-20   -6.983064695780983324e-08   -1.597484641412405814e-20   -2.543509804489011243e-10   +9.199988454267197522e-24   -7.008499793825873741e-08   -1.596564642566979241e-20
-8.268274669999955222e+02   -2.524139522961944622e-07   -1.559297433374577921e-20   -2.519638078166716139e-07   -1.523950797144036701e-20   +3.268750783787782829e-10   +4.957197574448230687e-24   -2.516369327382928528e-07   -1.523455077386592003e-20
+8.268274670000027982e+02   -2.508617124941930889e-07   -1.583862738970692982e-20   -2.519637995392445778e-07   -1.429124920167566261e-20   +3.338618260684225501e-10   -9.324929535390701738e-24   -2.516299377131761391e-07   -1.430057413121105411e-20
+2.480482401000004756e+03   -6.943830375486720304e-08   -1.589853459011193023e-20   -6.983058454196432830e-08   -1.584510989318012501e-20   -2.541236388318567585e-10   +5.094752899339010358e-25   -7.008470818079618635e-08   -1.584460041789019169e-20
+4.134137335000003077e+03   -5.386407397738890434e-09   -1.655373946399898923e-20   -5.396318908714649565e-09   -1.438753939653614048e-20   -7.354033717930456110e-11   -9.321807259775686615e-25   -5.469859245893954165e-09   -1.438847157726211768e-20
+5.787792269000005035e+03   -1.167146557015329201e-10   -1.555571603047131096e-20   -1.159075290232243547e-10   -1.613513417955037057e-20   -3.315990696840543150e-12   +2.385855990067996830e-26   -1.192235197200649095e-10   -1.613511032099046921e-20
+7.441447203000003356e+03   -6.272141843154427964e-13   -1.580018770427700620e-20   -6.128637341882618671e-13   -1.609203704065870558e-20   -3.356152124974242121e-14   -7.383131376544542663e-29   -6.464252554380042820e-13   -1.609203711449001843e-20
+9.095102137000005314e+03   +7.908514714004280691e-14   -1.610528785732386860e-20   +7.913037855327191977e-14   -1.520259772559914203e-20   -8.402136915437479141e-17   +1.218191474486795451e-31   +7.904635718411754249e-14   -1.520259772547732395e-20
+1.074875707100000363e+04   +8.028151504931929182e-14   -1.610520865704035228e-20   +8.028154804406684171e-14   -1.638295901853676157e-20   -5.425870054784765551e-20   +1.437372839517177724e-32   +8.028149378536629156e-14   -1.638295901852238932e-20
+1.240241200500000559e+04   +8.028207979239790284e-14   -1.534139953350943981e-20   +8.028207944715034021e-14   -1.416095215330712914e-20   -9.242157149546737005e-24   +6.676757136170065631e-34   +8.028207943790818468e-14   -1.416095215330646108e-20
+1.405606693900000391e+04   +8.028208017206871743e-14   -1.534139370606383036e-20   +8.028207987571137107e-14   -1.416095215330712914e-20   -4.208547867266789939e-28   +2.436337135843894581e-35   +8.028207987571095455e-14   -1.416095215330710506e-20
+1.570972187300000223e+04   +8.028208017206871743e-14   -1.534139370606383036e-20   +8.028207987571137107e-14   -1.416095215330712914e-20   -5.170254711397441034e-33   +4.188040834541762714e-37   +8.028207987571137107e-14   -1.416095215330712914e-20
+1.736337680700000783e+04   +8.028208017206871743e-14   -1.534139370606383036e-20   +8.028207987571137107e-14   -1.416095215330712914e-20   -5.610100488689649624e-38   -1.214315160724359453e-38   +8.028207987571137107e-14   -1.416095215330712914e-20
+1.901703174100000615e+04   +8.028208017206871743e-14   -1.534139370606383036e-20   +8.028207987571137107e-14   -1.416095215330712914e-20   -5.249349440054316116e-39   +4.712586998749720455e-40   +8.028207987571137107e-14   -1.416095215330712914e-20
+2.067068667500000447e+04   +8.028208017206871743e-14   -1.534139370606383036e-20   +8.028207987571137107e-14   -1.416095215330712914e-20   -7.117144277437449756e-43   -3.560886886585507290e-45   +8.028207987571137107e-14   -1.416095215330712914e-20
