# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   +1.811728837416321865e-30   -8.825799741704447718e-32   -1.790462530644249665e-21   -1.569292535651502720e-20
-1.901703174099999887e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.483568186317275258e-44   +1.359570078572337548e-59   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.736337680699999692e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.639268844145989340e-38   -5.991413351076581795e-54   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.570972187299999678e+04   -1.357968590936481253e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -4.938530941687863946e-33   -4.291203574049448521e-48   -1.790462532460916939e-21   -1.569292535642676845e-20
-1.405606693899999664e+04   -1.357968974434385387e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -4.038708950708342494e-28   -1.368319974106653377e-42   -1.790462936326873496e-21   -1.569292535642676845e-20
-1.240241200499999650e+04   -1.414202391737052676e-21   -1.576236307924281344e-20   -1.826266358283002870e-21   -1.569292535642676845e-20   -8.911456606442735401e-24   -1.467927196261798841e-38   -1.835177814889445511e-21   -1.569292535642676845e-20
-1.074875707099999636e+04   -5.885061196744764719e-19   -1.527629901953055271e-20   -5.332305822790004570e-19   -1.680392892148355442e-20   -5.259073632796486527e-20   +1.867885237267466929e-34   -5.858213186069653403e-19   -1.680392892148336784e-20
-9.095102136999996219e+03   -1.238252753414126547e-15   -1.610955198284353689e-20   -1.151702561422943841e-15   -1.562348771437112299e-20   -8.190189184448172193e-17   -1.376591237155550872e-31   -1.233604453267425538e-15   -1.562348771450878185e-20
-7.441447202999996080e+03   -7.283965446975420866e-13   -1.583484716664995994e-20   -6.931456433533376537e-13   -1.696277012822669634e-20   -3.291678559066829119e-14   -2.394717978021467784e-28   -7.260624289440059701e-13   -1.696277036769849276e-20
-5.787792268999995940e+03   -1.195706908058320419e-10   -1.555692677980612441e-20   -1.159877823436497854e-10   -1.555729683448766272e-20   -3.274209628145855743e-12   -6.285698767258997440e-27   -1.192619919717956452e-10   -1.555730312018643110e-20
-4.134137334999995801e+03   -5.479959985420371535e-09   -1.592346279502029695e-20   -5.396397852437918229e-09   -1.537175441250130604e-20   -7.317419694352667719e-11   -2.043510618831518675e-25   -5.469572049381444673e-09   -1.537195876356318960e-20
-2.480482400999997481e+03   -7.016787833629451738e-08   -1.538186435562025197e-20   -6.983064717302422917e-08   -1.620116379033350812e-20   -2.558776581539710677e-10   -5.709847452562411390e-24   -7.008652483117820241e-08   -1.620687363778607118e-20
-8.268274669999955222e+02   -2.517301134518845379e-07   -1.570242912556478780e-20   -2.519638119044396472e-07   -1.530440012112828651e-20   +3.318547305287547596e-10   -1.361197038144090873e-23   -2.516319571739108881e-07   -1.531801209150972867e-20
+8.268274670000027982e+02   -2.515328472624341342e-07   -1.718343376763523107e-20   -2.519638108423017830e-07   -1.324745171265025973e-20   +3.330514435878340821e-10   +1.480611879140977793e-23   -2.516307593987139570e-07   -1.323264559385884920e-20
+2.480482401000004756e+03   -7.000491317475843403e-08   -1.600477720120141792e-20   -6.983063918919930013e-08   -1.503766296962479762e-20   -2.558388311900907278e-10   +8.455748071997867980e-24   -7.008647802038938988e-08   -1.502920722155279967e-20
+4.134137335000003077e+03   -5.459352541779673623e-09   -1.550359029103223627e-20   -5.396387763935820650e-09   -1.595733003971441811e-20   -7.341138165042666636e-11   -6.519471039318923805e-25   -5.469799145586246980e-09   -1.595798198681834913e-20
+5.787792269000005035e+03   -1.189581600388266104e-10   -1.534007534582605550e-20   -1.159775271266205919e-10   -1.605583502812199816e-20   -3.291926160088045434e-12   -3.630323658563881460e-26   -1.192694532867086389e-10   -1.605587133135858438e-20
+7.441447203000003356e+03   -7.136834846093450904e-13   -1.404287241088065298e-20   -6.828867876748466093e-13   -1.579465686240448699e-20   -3.315649370605737045e-14   -1.935543335339529200e-26   -7.160432813809039797e-13   -1.579467621783784047e-20
