# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   +1.029805956937702489e-53   +8.368926717602062707e-61   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.901703174099999887e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.314750000494317586e-44   -2.604349556778106024e-59   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.736337680699999692e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.457900255425506825e-38   -5.062146511378444200e-53   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.570972187299999678e+04   -1.357968590938582096e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -4.410644507313801840e-33   -7.972827983065110089e-48   -1.790462532460389189e-21   -1.569292535642676845e-20
-1.405606693899999664e+04   -1.357969173759741037e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -3.624815484634480286e-28   -4.101452960956953812e-43   -1.790462894937526691e-21   -1.569292535642676845e-20
-1.240241200499999650e+04   -1.419917748088683252e-21   -1.576236307924281344e-20   -1.826266358283002870e-21   -1.569292535642676845e-20   -8.044001848970842048e-24   +1.922312080397257526e-38   -1.834310360131973584e-21   -1.569292535642676845e-20
-1.074875707099999636e+04   -6.276684765171137596e-19   -1.416529545447379082e-20   -5.332305822790004570e-19   -1.680392892148356946e-20   -4.778421321050717456e-20   +1.435671629584421015e-34   -5.810147954895076677e-19   -1.680392892148342502e-20
-9.095102136999996219e+03   -1.313578221826655412e-15   -1.513742389791960386e-20   -1.151702561422983481e-15   -1.562348778788704074e-20   -7.497709975887383432e-17   +6.377996123442264684e-31   -1.226679661181857315e-15   -1.562348778724924195e-20
-7.441447202999996080e+03   -7.671592177631023303e-13   -1.682081532992928505e-20   -6.931456433473092922e-13   -1.698536944855270364e-20   -3.039294785811150462e-14   -9.451214593595811588e-29   -7.235385912054208410e-13   -1.698536954306485084e-20
-5.787792268999995940e+03   -1.248235307380273937e-10   -1.499460746384491443e-20   -1.159877823436430000e-10   -1.626055790971436619e-20   -3.053191601842616661e-12   +7.315202938846324378e-27   -1.190409739454856086e-10   -1.626055059451142822e-20
-4.134137334999995801e+03   -5.661053882306769663e-09   -1.459297906003861971e-20   -5.396397852227665461e-09   -1.404566850402642012e-20   -6.905874483545964734e-11   -9.882096177504255895e-26   -5.465456597063125444e-09   -1.404576732498819383e-20
-2.480482400999997481e+03   -7.162234559245045691e-08   -1.611558025202743436e-20   -6.983064674078121184e-08   -1.590145327948982666e-20   -2.463004355244102691e-10   +9.247041585780055468e-24   -7.007694717630562557e-08   -1.589220623790404525e-20
-8.268274669999955222e+02   -2.535539667449946775e-07   -1.500036337757376280e-20   -2.519638031096028528e-07   -1.599671698305032383e-20   +3.121358532146556675e-10   +3.268891170548582771e-24   -2.516516672563882097e-07   -1.599344809187977472e-20
+8.268274670000027982e+02   -2.497823574937932927e-07   -1.685937468250639515e-20   -2.519637840829745562e-07   -1.362782008028778818e-20   +3.274934357656523567e-10   -2.947828632757657293e-24   -2.516362906472089123e-07   -1.363076790892054445e-20
