# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   +6.823949535984081298e-54   +9.230644511921836647e-71   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.901703174099999887e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -6.584418752359104377e-45   +8.674956797189173100e-60   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.736337680699999692e+04   -1.357968590931806735e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -7.277850146863314620e-39   +1.540948614407967961e-54   -1.790462532455978358e-21   -1.569292535642676845e-20
-1.570972187299999678e+04   -1.357968590942672064e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -2.195870181245730722e-33   -4.220229873051238026e-48   -1.790462532458174369e-21   -1.569292535642676845e-20
-1.405606693899999664e+04   -1.357969567911906927e-21   -1.576236307924281344e-20   -1.790462532455978358e-21   -1.569292535642676845e-20   -1.800895194362781371e-28   -5.117175629276583904e-43   -1.790462712545497808e-21   -1.569292535642676845e-20
-1.240241200499999650e+04   -1.430323880062328836e-21   -1.576236307924281344e-20   -1.826266358283002870e-21   -1.569292535642676845e-20   -3.991054779622514714e-24   +9.973208191672443722e-40   -1.830257413062625426e-21   -1.569292535642676845e-20
-1.074875707099999636e+04   -7.027933587785503489e-19   -1.604011397050704754e-20   -5.332305822790004570e-19   -1.680392892148360557e-20   -2.369639804271915974e-20   +1.704206975615468341e-35   -5.569269803217196107e-19   -1.680392892148358752e-20
-9.095102136999996219e+03   -1.461193286817118598e-15   -1.576236338020438607e-20   -1.151702561422988412e-15   -1.562348793214743595e-20   -3.720010197084181077e-17   +1.253009088751585131e-31   -1.188902663393830253e-15   -1.562348793202213615e-20
-7.441447202999996080e+03   -8.450822223327470694e-13   -1.453335112210195815e-20   -6.931456433486161003e-13   -1.682350898073821020e-20   -1.510524080546194979e-14   -6.037150675408979136e-29   -7.082508841540780942e-13   -1.682350904110971626e-20
-5.787792268999995940e+03   -1.356938285933905349e-10   -1.671002399284144849e-20   -1.159877823435118660e-10   -1.657496903890472432e-20   -1.522318961676467309e-12   +2.264012779554209695e-27   -1.175101013051883291e-10   -1.657496677489194582e-20
