# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.037412539730124657e-37   +3.840816936431628973e-47   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -4.815343921892353898e-43   +5.054066227104372514e-58   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953893318e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.945605217663029421e-36   +2.251907345649527250e-51   +2.058211407982509950e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905412573887903e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.150701416702231110e-29   -8.821550405460610422e-44   +2.058211439489520510e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.384235807373525465e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -6.530970568339763747e-24   -2.902687301528893132e-39   +2.051680437414166453e-21   -3.749637032066572880e-21
-1.033534333749999678e+04   -5.114742027401315938e-18   -3.749637032066513447e-21   -4.183863034522835916e-18   -3.749637032066572880e-21   -6.346380265941171750e-19   -2.985179400583234978e-34   -4.818501061116952898e-18   -3.749637032066871550e-21
-8.268274669999997059e+03   -3.012518876936716963e-14   -3.124697526723759541e-21   -3.348677416990051799e-14   -3.749637032066572880e-21   +3.561705314593145878e-15   -1.022717287568287674e-30   -2.992506885530737527e-14   -3.749637033089289829e-21
-6.201206002499997339e+03   +4.422447086091520168e-11   -2.499758529824427036e-21   +3.785582766437944859e-11   -4.374576537410859631e-21   +3.613019982505901374e-12   +5.028297488031214310e-27   +4.146884764688534713e-11   -4.374571509113371770e-21
-4.134137334999995801e+03   +8.385428622225384804e-09   -3.749638022083050996e-21   +8.995539630844031879e-09   -2.499758021377715379e-21   -6.352988091404692237e-10   +2.547091753189987839e-25   +8.360240821703562345e-09   -2.499503312202396231e-21
-2.067068667499996081e+03   -7.208553285887192424e-08   -1.873264177358800070e-21   -5.953024473522663909e-08   -3.124695142767121892e-21   -4.049686457974220463e-09   -2.331977224903089094e-23   -6.357993119320086203e-08   -3.148014915016152759e-21
+3.637978807091712952e-12   -6.084243246821518496e-07   -2.499815236298248700e-21   -6.443903197458805449e-07   -1.874789908573019967e-21   +3.678849937361555431e-08   -5.680734578839405759e-24   -6.076018203722649972e-07   -1.880470643151859545e-21
+2.067068667500003357e+03   -5.401009448903117868e-08   -1.876401462168039659e-21   -5.953230522198709396e-08   -3.124697526722144318e-21   -3.160857170502613334e-09   -1.981265207477088496e-23   -6.269316239248970605e-08   -3.144510178796915158e-21
+4.134137335000003077e+03   +8.314254467878640483e-09   -3.124697526722144318e-21   +8.996336750263555226e-09   -2.499758021377715379e-21   -6.848745549385004222e-10   -1.668314689001788598e-25   +8.311462195325055631e-09   -2.499924852846615529e-21
+6.201206002500002796e+03   +3.883912933846196293e-11   -2.499738949737537480e-21   +3.822992928600317472e-11   -2.499738949737537480e-21   +3.533417449690866132e-12   +7.724316024713314209e-27   +4.176334673569404166e-11   -2.499731225421512645e-21
+8.268274670000002516e+03   +3.429799410373445217e-13   -2.499719878097359957e-21   +3.388255492426240477e-13   -2.499758021377715379e-21   +4.093594369355511217e-15   +1.389064993123472217e-30   +3.429191436119795605e-13   -2.499758019988650443e-21
+1.033534333750000224e+04   +3.723093770428066328e-13   -3.124659383441788895e-21   +3.723097198468814226e-13   -2.499738949737537480e-21   -6.673344817145110315e-19   -6.529681734356113663e-33   +3.723090525123997163e-13   -2.499738949744067210e-21
+1.240241200500000559e+04   +3.723139070663963050e-13   -3.749598888786217834e-21   +3.723139070969631630e-13   -2.499719878097359957e-21   -7.825286869962585231e-24   +5.861149243053916378e-36   +3.723139070891378648e-13   -2.499719878097353938e-21
+1.446948067250000167e+04   +3.723139072293919316e-13   -3.749579817146039935e-21   +3.723139070963522692e-13   -2.499719878097359957e-21   -4.642941452941451738e-29   -2.069503420771235423e-38   +3.723139070963522187e-13   -2.499719878097359957e-21
+1.653654934000000503e+04   +3.723139072293919316e-13   -3.749579817146039935e-21   +3.723139070963522692e-13   -2.499719878097359957e-21   -1.490122316597531360e-30   +3.064111652863226593e-40   +3.723139070963522692e-13   -2.499719878097359957e-21
+1.860361800750000111e+04   +3.723139072293919316e-13   -3.749579817146039935e-21   +3.723139070963522692e-13   -2.499719878097359957e-21   -5.111039068602666408e-33   -2.637028061867966200e-42   +3.723139070963522692e-13   -2.499719878097359957e-21
+2.067068667500000447e+04   +3.723139072293919316e-13   -3.749579817146039935e-21   +3.723139070963522692e-13   -2.499719878097359957e-21   +1.035062028229929832e-37   +3.860594355159281256e-47   +3.723139070963522692e-13   -2.499719878097359957e-21
