# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.469056636471198622e-39   +2.729156353927574226e-43   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -8.027639154970126410e-42   +6.882112912711011616e-57   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953710881e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.569161017997776567e-34   +4.673045552368758289e-50   +2.058211407982349331e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389904899663906198e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -4.014562732996998485e-28   -4.714863263664392094e-43   +2.058211006526232929e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +1.206262055804922891e-21   -3.124697526722144318e-21   +1.078997114696240495e-21   -3.124697526722144318e-21   -1.330238229922199520e-22   +1.833621751918807356e-37   +9.459732917040204965e-22   -3.124697526722144318e-21
-1.033534333749999678e+04   -7.262244224011198233e-17   -3.749637032065982312e-21   -6.472833537941541976e-17   -3.124697526722144318e-21   -5.615291058994886767e-18   +1.061587065289024608e-32   -7.034362643841030653e-17   -3.124697526711528381e-21
-8.268274669999997059e+03   -5.689480158817983621e-13   -2.499758017680553180e-21   -5.245145541764051808e-13   -3.749637032066572880e-21   -2.935290126188039899e-14   -5.431122004090960377e-29   -5.538674554382855924e-13   -3.749637086377792798e-21
-6.201206002499997339e+03   -6.057942612530346853e-10   -3.124694524193251866e-21   -5.752000695060116058e-10   -3.124697526719870817e-21   -1.796423888827658847e-11   +3.910459562838016856e-26   -5.931643083942881781e-10   -3.124658422124242506e-21
-4.134137334999995801e+03   -8.780049518582080519e-08   -2.499465614394521359e-21   -8.541579739208750818e-08   -2.499757946879120846e-21   -1.115460144283702863e-09   +1.392180023546558590e-23   -8.653125753637121435e-08   -2.485836146643655178e-21
-2.067068667499996081e+03   -1.741255100942704395e-06   -2.496668415668920162e-21   -1.724956137668275774e-06   -2.499743717647581954e-21   -3.344803141494778023e-09   -4.820803560877801044e-23   -1.728300940809770545e-06   -2.547951753256360076e-21
+3.637978807091712952e-12   -4.657425062822746120e-06   -2.499758021377715379e-21   -4.666421130637471181e-06   -2.499758021377715379e-21   +9.133110322223009731e-09   -1.364951277357539791e-24   -4.657288020315248325e-06   -2.501122972655072901e-21
+2.067068667500003357e+03   -1.714949654832360857e-06   -2.502809483806154797e-21   -1.724739679660934327e-06   -3.124659383441788895e-21   -3.304744804589888098e-09   -1.905255378605293461e-23   -1.728044424465524240e-06   -3.143711937227841865e-21
+4.134137335000003077e+03   -8.492547705784775544e-08   -3.749789605187995321e-21   -8.508799453939617129e-08   -2.499681734817004534e-21   -1.137311973463412630e-09   -9.622865959587118396e-26   -8.622530651285958102e-08   -2.499777963476600264e-21
+6.201206002500002796e+03   -2.475144989310144805e-10   -2.499681734817004534e-21   -2.420225277808963157e-10   -3.124697526722144318e-21   -1.860971828020930300e-11   -4.445333063203205709e-26   -2.606322460611056154e-10   -3.124741980052776364e-21
+8.268274670000002516e+03   +3.326744737874288362e-10   -3.124659383441788895e-21   +3.326894288914957886e-10   -2.499758021377715379e-21   -3.081922336469409717e-14   +3.392039570374012662e-30   +3.326586096681310835e-10   -2.499758017985675778e-21
+1.033534333750000224e+04   +3.332139083961684215e-10   -2.499719878097359957e-21   +3.332139119371493842e-10   -3.749560745505862036e-21   -5.966625888538382107e-18   +1.238149951736111431e-31   +3.332139059705235206e-10   -3.749560745382047310e-21
+1.240241200500000559e+04   +3.332139766709936100e-10   -2.499681734817004534e-21   +3.332139766708040822e-10   -3.124697526722144318e-21   -1.428555171858378448e-22   +3.319952912943591792e-33   +3.332139766706612385e-10   -3.124697526718824345e-21
+1.446948067250000167e+04   +3.332139766721529036e-10   -2.499719878097359957e-21   +3.332139766717735896e-10   -3.124697526722144318e-21   -4.350273589367100223e-28   -5.166169033751625532e-35   +3.332139766717735896e-10   -3.124697526722195851e-21
+1.653654934000000503e+04   +3.332139766721529036e-10   -2.499719878097359957e-21   +3.332139766717735896e-10   -3.124697526722144318e-21   +4.432245886723950965e-33   -8.242676161451833360e-37   +3.332139766717735896e-10   -3.124697526722145070e-21
+1.860361800750000111e+04   +3.332139766721529036e-10   -2.499719878097359957e-21   +3.332139766717735896e-10   -3.124697526722144318e-21   +4.143593937589286989e-35   +4.406982463987996328e-38   +3.332139766717735896e-10   -3.124697526722144318e-21
+2.067068667500000447e+04   +3.332139766721529036e-10   -2.499719878097359957e-21   +3.332139766717735896e-10   -3.124697526722144318e-21   -1.464871134575244934e-39   +2.710978898705258775e-43   +3.332139766717735896e-10   -3.124697526722144318e-21
