# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +2.243095836615979714e-41   -1.196875189016497484e-48   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.836783369169990444e-48   +3.801128871993821467e-63   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.159495088426116102e-44   +7.495125971115383714e-60   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +2.111255259214501185e-40   -6.064942829797480480e-55   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953888804e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -8.150467999565841274e-37   -2.290654703481982680e-51   +2.058211407982505436e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905373954983048e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +7.623949357511818962e-34   -1.669451675269594550e-48   +2.058211407983268661e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905374865735382e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.055137614775546910e-30   -1.156386837784626066e-45   +2.058211409037643836e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.389903094395644388e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.029617547646189377e-27   -3.056531093451236890e-42   +2.058209378364958593e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.391103643499292457e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +9.416290712971997495e-25   +2.037535579151900268e-39   +2.059153037053803247e-21   -3.749637032066572880e-21
-1.136887767124999664e+04   +3.325718140697809553e-22   -2.499758021377715379e-21   +6.464523154649279648e-22   -3.124697526722144318e-21   -8.052596006010707611e-23   -3.481851693518953362e-37   +5.659263554048208417e-22   -3.124697526722144694e-21
-1.033534333749999678e+04   +2.179852885962661469e-19   -3.749637032066572880e-21   +2.474855036499219774e-19   -3.124697526722144318e-21   -3.173425897375856910e-20   -2.826074419817207366e-36   +2.157512446761634143e-19   -3.124697526722147327e-21
-9.301809003749996918e+03   +1.204827959821755923e-17   -1.249879010689207893e-21   +4.049343432839252207e-18   -3.124697526722144318e-21   +6.292082746107493900e-18   -1.965708805634628256e-32   +1.034142617894674611e-17   -3.124697526741801592e-21
-8.268274669999997059e+03   -3.202592953544010966e-15   -3.124697526685458361e-21   -2.690369825279944651e-15   -2.499758021377715379e-21   -3.244519965040196329e-16   -1.802115361826711254e-31   -3.014821821783964383e-15   -2.499758021557926750e-21
-7.234740336249997199e+03   +1.749180892077901128e-13   -3.749637033092185495e-21   +1.684722557628957868e-13   -3.124697526722144318e-21   +2.894178375154694856e-16   -1.690660043866548314e-30   +1.687616736004112492e-13   -3.124697528412804240e-21
-6.201206002499997339e+03   -3.334013420897096320e-12   -3.124697528014909370e-21   -3.632072630128672261e-12   -3.124697526722143565e-21   +3.133993125513520070e-13   +1.200494434697883268e-28   -3.318673317577320153e-12   -3.124697406672700200e-21
