# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.270876540559653670e-44   +1.581578838912414121e-46   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.947797348700867447e-45   -5.051076606013677265e-60   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.533000156343880573e-41   -3.660320973561186682e-56   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.898948420365263810e-37   +3.643227511947827139e-52   +2.058211407982506565e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373954628331e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +6.122434274268851628e-34   +4.009084267535726982e-48   +2.058211407983118574e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905375407131593e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.182300274586176342e-30   -3.735264954434441593e-45   +2.058211409164806370e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389907082091484611e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.365002340154233180e-27   -4.042588201743749642e-42   +2.058212772984846459e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.391106191101257085e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +9.400742247553317247e-25   +5.403343812041564438e-39   +2.059151482207261454e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +6.167905370305167378e-21   -3.749637032066572880e-21   +5.445182130429033820e-21   -3.749637032066572880e-21   +3.851059650520350745e-22   +4.516006837714745555e-37   +5.830288095481068566e-21   -3.749637032066572128e-21
-1.136887767124999664e+04   +1.075640986268503426e-18   -2.499758021377724407e-21   +9.388010300302545359e-19   -3.124697526722144318e-21   +9.349713950581546932e-20   -4.172937421817276473e-34   +1.032298169536069969e-18   -3.124697526722561477e-21
-1.033534333749999678e+04   +1.825378303797158550e-16   -3.124697526723437549e-21   +1.622125649028741227e-16   -3.124697526722144318e-21   +1.338794787671965646e-17   +2.300764202061049359e-32   +1.756005127795937915e-16   -3.124697526699136602e-21
-9.301809003749996918e+03   +1.865096387473093743e-14   -2.499758021493478062e-21   +1.687402009451717728e-14   -3.124697526722144318e-21   +1.123189317508305462e-15   +2.274688789059784637e-30   +1.799720941202548373e-14   -3.124697524447455544e-21
-8.268274669999997059e+03   +1.142571088801122862e-12   -3.124697534018321144e-21   +1.051520000293676125e-12   -3.749637032066572880e-21   +5.469086195355428168e-14   -4.763664181154131025e-28   +1.106210862247230369e-12   -3.749637508432990837e-21
-7.234740336249997199e+03   +4.183067454785569190e-11   -3.749637255513582680e-21   +3.912279704926292430e-11   -3.749637032066555577e-21   +1.523727197392410872e-12   +3.883987776863011365e-28   +4.064652424665533234e-11   -3.749636643667777762e-21
-6.201206002499997339e+03   +9.108884048312526457e-10   -2.499762576541163411e-21   +8.648488234285302384e-10   -2.499758021373168379e-21   +2.372974269016366754e-11   +2.485303428296921779e-26   +8.885785661186939124e-10   -2.499733168338885503e-21
-5.167671668749997480e+03   +1.170999408370610207e-08   -1.874864492142423694e-21   +1.127387260203657127e-08   -3.124697526722144318e-21   +1.978236493915965057e-10   +2.308260194087287508e-24   +1.147169625142816707e-08   -3.122389266528057215e-21
-4.134137334999995801e+03   +8.780654438501534567e-08   -2.500033144686998412e-21   +8.561884269911001493e-08   -3.124697452223549784e-21   +7.988266165817708919e-10   -7.549805098147714752e-24   +8.641766931569179037e-08   -3.132247257321697404e-21
-3.100603001249997760e+03   +3.771070589365125964e-07   -2.500518503029802902e-21   +3.720150183000860372e-07   -3.124696930733388805e-21   +1.055897092407358943e-09   +5.961996174178813616e-23   +3.730709153924933910e-07   -3.065076968991600598e-21
-2.067068667499996081e+03   +8.671254177872532873e-07   -3.125499727587120713e-21   +8.646082609367313530e-07   -3.124695142767121892e-21   -1.581266317770255875e-09   +5.726145856376308473e-23   +8.630269946189610883e-07   -3.067433684203358666e-21
-1.033534333749998041e+03   +9.066258221932019661e-07   -3.123877446194501048e-21   +9.151219808743789168e-07   -3.124695142767121892e-21   -4.300365669030573329e-09   -2.398868757576541866e-23   +9.108216152053482963e-07   -3.148683830342887176e-21
+3.637978807091712952e-12   -1.108163094630357491e-08   -3.122733147783836125e-21   -6.929636166075031947e-12   -3.124687990902055368e-21   -5.608673789616708836e-11   +3.047024643010313403e-23   -6.301637406224211627e-11   -3.094217744471952216e-21
+1.033534333750001679e+03   -9.152223276816293656e-07   -2.498976084130427907e-21   -9.151366419833143732e-07   -3.749627496246483930e-21   +4.292714223957349032e-09   +1.149842380434525147e-23   -9.108439277593570168e-07   -3.738129072442138985e-21
+2.067068667500003357e+03   -8.589395119838686981e-07   -1.875524166719863067e-21   -8.646215557411826265e-07   -3.124687990902055368e-21   +1.650818334971051180e-09   +2.049418164525728273e-23   -8.629707374062115683e-07   -3.104193809256797971e-21
