# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.171475031854236571e-45   +8.567249217928636941e-47   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.248403136266757014e-45   -1.289982286939852890e-60   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.117232746777789605e-41   +1.572740949887216662e-56   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +6.005002167533143182e-38   -1.869345124551606081e-52   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373954122398e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.936083713136970301e-34   -7.870223926617343012e-49   +2.058211407982699910e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905374413440515e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.738761745934540686e-31   +4.714666322998848778e-46   +2.058211408356382229e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905914114425429e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +4.316516406347402656e-28   -5.390741638520841005e-43   +2.058211839634146704e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.390285105677796667e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +2.972775719843975187e-25   +8.201461272166554600e-40   +2.058508685554490491e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +3.241286533033434758e-21   -2.499758021377715379e-21   +3.706916558068418770e-21   -3.749637032066572880e-21   +1.217811990081562372e-22   +2.510019351273449089e-37   +3.828697757076574631e-21   -3.749637032066572880e-21
-1.136887767124999664e+04   +3.421523545544959802e-19   -3.124697526722147703e-21   +2.981544269816757701e-19   -2.499758021377715379e-21   +2.956639155488529262e-20   +7.095544636705305394e-36   +3.277208185365610507e-19   -2.499758021377708232e-21
-1.033534333749999678e+04   +5.772474131202887350e-17   -3.124697526722558468e-21   +5.129671244528683551e-17   -3.124697526722144318e-21   +4.233640848606529327e-18   -1.336307982778034062e-32   +5.553035329389336715e-17   -3.124697526735507337e-21
-9.301809003749996918e+03   +5.897953776767358087e-15   -2.499758021418092951e-21   +5.336034881029031937e-15   -3.124697526722144318e-21   +3.551836486895457123e-16   -1.386451498265261595e-30   +5.691218529718577502e-15   -3.124697528108595706e-21
-8.268274669999997059e+03   +3.613127039462520617e-13   -2.499758023741203065e-21   +3.325198214099230815e-13   -3.124697526722144318e-21   +1.729476909710731112e-14   +1.595053107216911932e-29   +3.498145905070304084e-13   -3.124697510771613207e-21
-7.234740336249997199e+03   +1.322802076349016917e-11   -2.499758087406199039e-21   +1.237171471130699623e-11   -3.124697526722142061e-21   +4.818448476482238046e-13   +1.671468689893509452e-27   +1.285355955895521983e-11   -3.124695855253452306e-21
-6.201206002499997339e+03   +2.880481907539979326e-10   -2.499759272996389358e-21   +2.734891967964564670e-10   -3.749637032065436130e-21   +7.504003500725168336e-12   -4.474466546142369700e-27   +2.809932002971816596e-10   -3.749641506531982020e-21
-5.167671668749997480e+03   +3.702992950148774595e-09   -3.749651358641002088e-21   +3.565079258859845128e-09   -2.499758021304962999e-21   +6.255730202188260586e-11   +4.586319410797764570e-26   +3.627636560881727876e-09   -2.499712158110854977e-21
-4.134137334999995801e+03   +2.775296677448731115e-08   -3.124778562568250909e-21   +2.706116392204493992e-08   -3.124697517409819766e-21   +2.526034984294353405e-10   -7.927601698975162064e-25   +2.731376742047437542e-08   -3.125490277579717293e-21
-3.100603001249997760e+03   +1.185203596155615245e-07   -2.500001110291387179e-21   +1.169105211342850201e-07   -3.124697526722144318e-21   +3.336328806305739181e-10   +1.166529222903845155e-23   +1.172441540149155921e-07   -3.113032234493105967e-21
-2.067068667499996081e+03   +2.738677306717517353e-07   -2.500005058716892919e-21   +2.730729337810443108e-07   -3.124697377724955251e-21   -5.001254176197233466e-10   -2.811174325260272042e-25   +2.725728083634246013e-07   -3.124978495157481450e-21
-1.033534333749998041e+03   +2.864902902476057428e-07   -3.124440506571311382e-21   +2.891742766802273721e-07   -2.499757723383337623e-21   -1.358853164658663354e-09   -9.609170494967812376e-24   +2.878154235155686916e-07   -2.509366893878305350e-21
+3.637978807091712952e-12   -3.502435860155792766e-09   -2.499108393634160672e-21   -2.188435373490052594e-13   -3.749636436077817368e-21   -1.782650818438609222e-11   -3.664978424816885753e-23   -1.804535172173509816e-11   -3.786286220325986172e-21
+1.033534333750001679e+03   -2.892012994024475045e-07   -2.499495190336515634e-21   -2.891747400830020590e-07   -4.374576537411001819e-21   +1.356633088542224049e-09   -1.384323151720477234e-23   -2.878181069944598300e-07   -4.388419768928206832e-21
+2.067068667500003357e+03   -2.712780704398594100e-07   -3.749876619546306140e-21   -2.730733540506979260e-07   -3.749635840089061855e-21   +5.219895073354778106e-10   +2.677823748316361806e-24   -2.725513645433624375e-07   -3.746958016340745350e-21
