# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -2.434725830488368970e-41   -1.979498425104531415e-48   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.984385920799999803e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -7.094724543877330696e-49   -6.162504574706949680e-64   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.269903858839515719e-45   -1.760145183003426096e-61   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.819020427399999608e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.647411252950383440e-42   -3.577754731573454839e-57   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.548647543374439019e-39   +6.737027091133072242e-55   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.653654933999999776e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.054708219410482915e-36   -7.382745524857380636e-52   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910189135394e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +5.202825274246563286e-34   +9.460710793860798333e-50   +1.774507355700039563e-20   +1.199883850261303231e-20
-1.488289440599999580e+04   +1.768271910166241202e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.858463804387897366e-31   -3.515128488157051595e-46   +1.774507355681402881e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768271916173113180e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +4.805512253566957978e-29   +8.403031652996465940e-44   +1.774507360505499891e-20   +1.199883850261303231e-20
-1.322923947199999748e+04   +1.768270773803086958e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -8.991529660756347174e-27   +5.124192664735476311e-41   +1.774506456547021277e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   +1.768428270671546743e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.216872102738823639e-24   -2.731226437961882393e-39   +1.774629042910261528e-20   +1.199883850261303231e-20
-1.157558453799999734e+04   +1.696023941565833999e-20   +1.199883850261303231e-20   +1.699389069175886072e-20   +1.199883850261303231e-20   -1.190539846662637061e-22   -1.376222240706073765e-38   +1.687483670709259837e-20   +1.199883850261303231e-20
-1.074875707099999636e+04   +8.169215173574074281e-20   +1.114177860956924483e-20   +6.924901650460001015e-20   +1.114177860956924483e-20   +8.414991458507063443e-21   +6.387547292873136608e-35   +7.766400796310707208e-20   +1.114177860956930802e-20
-9.921929603999997198e+03   -3.511482686849196719e-18   +1.114177860956924483e-20   -2.873521784935941573e-18   +1.114177860956924483e-20   -4.293709298624241553e-19   -1.020930259030756057e-34   -3.302892714798365583e-18   +1.114177860956914251e-20
-9.095102136999996219e+03   +1.407091252049751105e-16   +1.114177860956924483e-20   +1.165577328805724136e-16   +1.028471871652545584e-20   +1.579996106377100527e-17   -3.920139685124769476e-32   +1.323576939443434188e-16   +1.028471871648625414e-20
-8.268274669999997059e+03   -4.051465803858503585e-15   +1.028471871652545584e-20   -3.389980379632404865e-15   +9.427658823481668354e-21   -4.187763081525618604e-16   -1.683670936594835892e-30   -3.808756687784966726e-15   +9.427658821797997827e-21
-7.441447202999996080e+03   +8.408726702147737979e-14   +1.114177860956924483e-20   +7.098544987717418763e-14   +1.028471871652545584e-20   +7.981930218306128553e-15   -5.761425767745660191e-30   +7.896738009548031145e-14   +1.028471871076403039e-20
-6.614619735999996919e+03   -1.254060000877516663e-12   +1.285589839565682130e-20   -1.066497996740681403e-12   +1.028471871652545584e-20   -1.091674279015746321e-13   +2.382596110735346709e-28   -1.175665424642256060e-12   +1.028471895478506744e-20
-5.787792268999995940e+03   +1.338327515791750173e-11   +1.371295828870060879e-20   +1.144383345796972293e-11   +1.114177860956924483e-20   +1.068172473974049155e-12   +2.828796204600956549e-27   +1.251200593194377188e-11   +1.114178143836544979e-20
-4.960964801999996780e+03   -1.015929447533917864e-10   +1.199883850261303231e-20   -8.711929216171690885e-11   +1.028471871652545584e-20   -7.445404539771649155e-12   -1.497358199485847544e-26   -9.456469670148855801e-11   +1.028470374294346154e-20
-4.134137334999995801e+03   +5.437516526687665362e-10   +1.114177860956924483e-20   +4.658734837464380560e-10   +1.028471871652545584e-20   +3.672919609726350237e-11   +1.488802556471498627e-25   +5.026026798437015842e-10   +1.028486759678110313e-20
-3.307309867999996641e+03   -2.024277343581027933e-09   +1.114177860956924483e-20   -1.722534195767573377e-09   +1.114177860956924483e-20   -1.268891390843079166e-10   +2.474142326500891299e-24   -1.849423334851881397e-09   +1.114425275189574616e-20
-2.480482400999997481e+03   +5.123951959264658269e-09   +9.427658823481668354e-21   +4.283472680670102986e-09   +1.199883850261303231e-20   +3.012347012151935657e-10   -2.372507562433118686e-25   +4.584707381885296707e-09   +1.199860125185678882e-20
-1.653654933999994682e+03   -8.439928094765364558e-09   +1.199883850261303231e-20   -6.760637120649197737e-09   +1.114177860956924483e-20   -4.723740261271631772e-10   -8.689308947411296856e-24   -7.233011146776360914e-09   +1.113308930062183312e-20
-8.268274669999955222e+02   +8.085457658563217295e-09   +9.427658823481668354e-21   +5.686010959634821710e-09   +1.114177860956924483e-20   +4.390673858665544081e-10   -3.581497874456327986e-23   +6.125078345501376170e-09   +1.110596363082468095e-20
+3.637978807091712952e-12   -2.441047315142471619e-09   +1.114177860956924483e-20   -5.812140205926440392e-15   +1.285589839565682130e-20   -1.302383113942008518e-10   +1.648892755872879816e-23   -1.302441235344067712e-10   +1.287238732321555029e-20
+8.268274670000027982e+02   -3.929612072991824137e-09   +1.199883850261303231e-20   -5.686006836166704709e-09   +1.114177860956924483e-20   -2.202865031688353956e-10   -4.310055405086831469e-24   -5.906293339335540156e-09   +1.113746855416415763e-20
+1.653654934000005596e+03   +5.876498278550596257e-09   +1.028471871652545584e-20   +6.760638931111357192e-09   +1.199883850261303231e-20   +3.428791605749183809e-10   +8.521256328405616793e-24   +7.103518091686275366e-09   +1.200735975894143783e-20
+2.480482401000004756e+03   -3.978174594752737126e-09   +1.114177860956924483e-20   -4.283474493035054955e-09   +1.199883850261303231e-20   -2.474149129384535886e-10   +7.661222337023612062e-25   -4.530889405973508440e-09   +1.199960462484673433e-20
