# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +8.985995547197927489e-38   +4.544521819622623222e-47   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.911105457823735542e-47   -2.697488614355236435e-62   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.837675872338608208e-43   +9.991151061212805091e-59   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +3.346114087876788269e-39   +5.430021966478458765e-54   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953874886e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.291762124788563733e-35   -1.021605405437678582e-50   +2.058211407982493399e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905373971248881e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.208314543639039928e-32   -2.386833172555507887e-47   +2.058211407994589518e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905388405773327e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.672280422767438682e-29   +8.784647768437243903e-45   +2.058211424705310381e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.389869245390439354e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -3.216727034563620675e-26   -2.402514148320559153e-41   +2.058179240712160478e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.408896666406318632e-21   -2.499758021377715379e-21   +2.058821700468194072e-21   -3.749637032066572880e-21   +1.492381504922297884e-23   +3.774186675466130889e-38   +2.073745515517417107e-21   -3.749637032066572880e-21
-1.136887767124999664e+04   -3.083363528384836211e-20   -2.499758021377715003e-21   -2.846236322814889204e-20   -3.124697526722144318e-21   -1.276250459156889979e-21   +5.469790745957804546e-37   -2.973861368730577938e-20   -3.124697526722143941e-21
-1.033534333749999678e+04   +3.418099342630846943e-18   -2.499758021377713874e-21   +3.887950516987332978e-18   -2.499758021377715379e-21   -5.029541101530796269e-19   +1.372438577118257579e-34   +3.384996406834253158e-18   -2.499758021377578081e-21
-9.301809003749996918e+03   +1.909200997248993640e-16   -3.749637032072437186e-21   +6.413845946594439571e-17   -3.124697526722144318e-21   +9.972279110707483361e-17   -3.688086071155404307e-31   +1.638612505730192293e-16   -3.124697527090952755e-21
-8.268274669999997059e+03   -5.075771663734200947e-14   -3.749637031463310684e-21   -4.263952847134374562e-14   -3.749637032066572880e-21   -5.142217605396378745e-15   +6.533643985944440728e-30   -4.778174607674012436e-14   -3.749637025532928518e-21
-7.234740336249997199e+03   +2.772264856269747644e-12   -3.124697544059699329e-21   +2.670105287975354935e-12   -3.124697526722144318e-21   +4.586963604536283927e-15   -2.673183761604253223e-28   +2.674692251579891415e-12   -3.124697794040520568e-21
-6.201206002499997339e+03   -5.284055180614985893e-11   -2.499758019715685985e-21   -5.756447191958697701e-11   -3.124697526722099931e-21   +4.967044369860566819e-12   +8.027739852514024113e-27   -5.259742754972641100e-11   -3.124689498982247296e-21
-5.167671668749997480e+03   +1.077139939232498666e-10   -3.124691076045996817e-21   +2.397761947533509025e-10   -3.124697526667579939e-21   -9.729282966740088574e-11   +1.414097553666316922e-25   +1.424833650859500168e-10   -3.124556116912213249e-21
-4.134137334999995801e+03   +6.816256787131045397e-09   -3.749731258820058493e-21   +5.859791706277550401e-09   -1.874818511377124352e-21   +4.515912360485572637e-10   -1.320585179987490487e-23   +6.311382942326108026e-09   -1.888024363176999375e-21
-3.100603001249997760e+03   -6.965978768621043917e-08   -4.374201809480947299e-21   -6.923901082596552925e-08   -3.124697377724955251e-21   +1.765857483343404979e-09   -2.215025164842197930e-23   -6.747315334262212448e-08   -3.146847629373377248e-21
-2.067068667499996081e+03   +2.499947338326656212e-07   -2.499754445445181929e-21   +2.654710891883305104e-07   -3.749635244100306343e-21   -1.598144234540473428e-08   -1.192947053411730748e-24   +2.494896468429257695e-07   -3.750828191153718077e-21
-1.033534333749998041e+03   -3.200686772342693006e-07   -3.127672702589872891e-21   -3.633441264926368054e-07   -2.499748485557626429e-21   +2.839303089498227918e-08   -1.213274006235827868e-22   -3.349510955976545030e-07   -2.621075886181209216e-21
+3.637978807091712952e-12   -2.998868816375017411e-08   -3.119281180911663833e-21   -1.171628396702716040e-11   -3.124678455081966418e-21   -1.611300060188478549e-09   +1.923708215193490844e-23   -1.623016344155505669e-09   -3.105441372930031672e-21
+1.033534333750001679e+03   +3.524037105832030594e-07   -2.502695053965088530e-21   +3.633686964582849380e-07   -2.499719878097359957e-21   -2.710284339425169456e-08   -6.474639040882069893e-23   +3.362658530640332269e-07   -2.564466268506180703e-21
