# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.291862274009432120e-35   +1.725505701584616361e-46   +2.058211407982518978e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.459008891203836884e-46   +3.245714878553156542e-61   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -9.210196867609736779e-43   +1.595421454655841857e-58   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.677029663104196636e-38   -2.222848890106590562e-53   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953814325e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -6.474146858272248662e-35   +3.500217447840634957e-50   +2.058211407982441489e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905374040902469e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +6.055918234779705679e-32   +2.153567383715015518e-46   +2.058211408043065401e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905446384898612e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +8.381255989358625720e-29   -1.994125378510628453e-44   +2.058211491795066075e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.389724302206186955e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.612182523787110785e-25   +8.786295722790921256e-41   +2.058050189730127328e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.703419443981132196e-21   -2.499758021377715379e-21   +2.372359464990362244e-21   -3.749637032066572880e-21   +7.479625579684651397e-23   +1.767408715536348670e-37   +2.447155720787208617e-21   -3.749637032066572880e-21
-1.136887767124999664e+04   -1.666502836224348248e-19   -3.124697526722142437e-21   -1.532682445631782304e-19   -3.124697526722144318e-21   -6.396404370401082081e-21   +2.853737954911471369e-35   -1.596646489335793162e-19   -3.124697526722115729e-21
-1.033534333749999678e+04   +1.712254188061299471e-17   -2.499758021377712746e-21   +1.947767921145973257e-17   -3.749637032066572880e-21   -2.520741791090805087e-18   +1.562517481273898433e-33   +1.695693742036892787e-17   -3.749637032065010319e-21
-9.301809003749996918e+03   +9.568585764735099244e-16   -3.124697526749912691e-21   +3.214467080967850370e-16   -2.499758021377715379e-21   +4.997978980454842406e-16   -1.929589900124553814e-30   +8.212446061422692776e-16   -2.499758023307305342e-21
-8.268274669999997059e+03   -2.543912066710361224e-13   -3.124697523733414007e-21   -2.137038844598985070e-13   -2.499758021377715379e-21   -2.577213816358478616e-14   +1.819542005364482749e-28   -2.394760226234832742e-13   -2.499757839423514695e-21
-7.234740336249997199e+03   +1.389423753347508188e-11   -3.124697610883877184e-21   +1.338222681912940731e-11   -3.749637032066568366e-21   +2.298927599749733822e-14   +6.538508038456321738e-28   +1.340521609512690440e-11   -3.749636378215764173e-21
-6.201206002499997339e+03   -2.648301016648288187e-10   -1.874818394711047884e-21   -2.885057862005662808e-10   -2.499758021376862628e-21   +2.489419227206111601e-11   +2.799631414537859300e-26   -2.636115939285051874e-10   -2.499730025062717119e-21
-5.167671668749997480e+03   +5.398489141803900314e-10   -3.124662695719140081e-21   +1.201727807531920021e-09   -3.124697526140123774e-21   -4.876192399345136031e-10   +1.824706674528847577e-24   +7.141085675974064174e-10   -3.122872819465594806e-21
-4.134137334999995801e+03   +3.416414111249559982e-08   -2.500227362522714816e-21   +2.937045123627126686e-08   -2.499757797881932156e-21   +2.263331661887769500e-09   +1.249098458523981037e-23   +3.163378289815903595e-08   -2.487266813296692414e-21
-3.100603001249997760e+03   -3.513651729954746361e-07   -3.122747451513969549e-21   -3.492510451620212161e-07   -3.749632264156528781e-21   +8.844776666716780756e-09   +1.669578056204654197e-22   -3.404062684953044519e-07   -3.582674458536063221e-21
-2.067068667499996081e+03   +1.256318193761531297e-06   -2.498937940850072109e-21   +1.334056956634305061e-06   -3.748778808258574188e-21   -8.030638572106273497e-08   +4.324883577323495845e-24   +1.253750570913242353e-06   -3.744453924681250547e-21
-1.033534333749998041e+03   -1.601350116035780286e-06   -2.513794748548537454e-21   -1.819361329704540311e-06   -3.750399897673682829e-21   +1.422821494623380195e-07   -1.133004167039997563e-21   -1.677079180242202371e-06   -4.883404064713680391e-21
+3.637978807091712952e-12   -1.499161992268042000e-07   -3.099065242323251701e-21   -1.540831489148294684e-09   -3.125918111693520085e-21   -6.089092317813273714e-09   -5.122507439210677023e-22   -7.629923806961568605e-09   -3.638168855614588163e-21
+1.033534333750001679e+03   +1.769382005804527987e-06   -2.513184456062849571e-21   +1.822500474635122820e-06   -3.749637032066572880e-21   -1.337232620535615029e-07   -2.817748148322599561e-22   +1.688777212581561344e-06   -4.031411846898833071e-21
+2.067068667500003357e+03   -1.253930526043655610e-06   -1.874818516033286440e-21   -1.336345018244987398e-06   -2.500978606349091146e-21   +8.354659931301120686e-08   -6.585356060462526461e-24   -1.252798418931976244e-06   -2.507563962409553557e-21
+3.100603001250001398e+03   +3.285472092601847524e-07   -2.499758021377715379e-21   +3.498586755441513777e-07   -3.750857617037948647e-21   -1.075364489546376055e-08   -9.808835953456003326e-24   +3.391050306486876304e-07   -3.760666452991404389e-21
+4.134137335000003077e+03   -2.885458805338651168e-08   -2.500978606349091146e-21   -2.942177207482136545e-08   -3.125918111693520085e-21   -2.066345067403247789e-09   -1.576329962207091292e-23   -3.148811714222461200e-08   -3.141681411315591042e-21
+5.167671668750001118e+03   -8.954602086848671283e-10   -3.752078202009324415e-21   -1.203672024382694202e-09   -3.752078202009324415e-21   +5.043173859057158339e-10   +1.345973598112497270e-24   -6.993546384769783676e-10   -3.750732228411212283e-21
+6.201206002500002796e+03   +2.612514718043676227e-10   -3.125918111693520085e-21   +2.891742058651815087e-10   -3.752078202009324415e-21   -2.776670868566255093e-11   +2.077753974816751093e-26   +2.614074971795189513e-10   -3.752057424469576095e-21
+7.234740336250000837e+03   -1.268348774875089793e-11   -3.127138696664895852e-21   -1.324306871262429651e-11   -3.752078202009324415e-21   +6.618930370930175778e-14   +8.029910730271533034e-28   -1.317687940891499554e-11   -3.752077399018251111e-21
+8.268274670000002516e+03   +3.868550477266442346e-13   -2.500978606349091146e-21   +3.766979936627707180e-13   -2.499758021377715379e-21   +2.625638742475774666e-14   +1.022534669987119255e-28   +4.029543810875284489e-13   -2.499757919124248381e-21
+9.301809003750000556e+03   +1.619089666897615080e-13   -2.502199191320466913e-21   +1.622974385829269049e-13   -2.500978606349091146e-21   -5.451828803036836314e-16   +1.681009287206393944e-30   +1.617522557026232335e-13   -2.500978604668081938e-21
+1.033534333750000224e+04   +1.626029874827353480e-13   -3.127138696664895852e-21   +1.625999374591033031e-13   -3.750857617037948647e-21   +2.974167949557509835e-18   -4.146098096624394572e-32   +1.626029116270528573e-13   -3.750857617079409556e-21
+1.136887767125000391e+04   +1.626196011197396268e-13   -2.500978606349091146e-21   +1.626196034533484615e-13   -2.500978606349091146e-21   +5.592787989308244996e-21   -1.075085843288838517e-33   +1.626196090461364543e-13   -2.500978606350166206e-21
+1.240241200500000559e+04   +1.626194470614336829e-13   -3.752078202009324415e-21   +1.626194470043350218e-13   -3.125918111693520085e-21   -7.198439814901318447e-23   +1.090812422580345597e-35   +1.626194469323506185e-13   -3.125918111693509176e-21
+1.343594633875000000e+04   +1.626194476410828195e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   -4.662473851978931028e-25   +1.431245962474289049e-36   +1.626194473270894968e-13   -3.750857617037947143e-21
+1.446948067250000167e+04   +1.626194476412876709e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   +3.434717911129239601e-26   -8.429747628176650230e-37   +1.626194473275901016e-13   -3.750857617037949400e-21
+1.550301500625000335e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   -7.859754215263811048e-28   +2.819591756890748610e-38   +1.626194473275549626e-13   -3.750857617037948647e-21
+1.653654934000000503e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   -9.663948613746484017e-29   +3.111196861116873659e-39   +1.626194473275556442e-13   -3.750857617037948647e-21
+1.757008367374999943e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   +3.147515151412751262e-29   -2.461297140025437842e-40   +1.626194473275557704e-13   -3.750857617037948647e-21
+1.860361800750000111e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   -2.122608034297484353e-30   +3.477924813053165750e-42   +1.626194473275557451e-13   -3.750857617037948647e-21
+1.963715234125000279e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   +1.524740403897298181e-31   -3.127127556682370694e-43   +1.626194473275557451e-13   -3.750857617037948647e-21
+2.067068667500000447e+04   +1.626194476412613924e-13   -3.750857617037948647e-21   +1.626194473275557451e-13   -3.750857617037948647e-21   +1.296964159698016393e-35   +1.726607974549912672e-46   +1.626194473275557451e-13   -3.750857617037948647e-21
