# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +4.475600739458175069e-41   -3.208248024823732743e-48   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.963715234124999552e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.312373259409591983e-48   -5.286212556094953931e-63   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.459717831670205747e-44   +4.470425763720189881e-60   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.757008367374999580e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +2.657912896609114087e-40   -2.228801243998421200e-55   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373953888804e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.026083128266891804e-36   +2.419611262431222014e-51   +2.058211407982505060e-21   -3.749637032066572880e-21
-1.550301500624999608e+04   +2.389905373955266671e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +9.597983584404053407e-34   +3.043534008740509667e-48   +2.058211407983466144e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389905375101837090e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.328339556180782260e-30   -6.673232459545345381e-46   +2.058211409310845650e-21   -3.749637032066572880e-21
-1.343594633874999636e+04   +2.389902504160086991e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -2.555137106954811687e-27   -2.598285771179308578e-42   +2.058208852845399334e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   +2.391413905934777402e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.185440766340018049e-24   +2.774739917406441275e-39   +2.059396848748846299e-21   -3.749637032066572880e-21
-1.136887767124999664e+04   +1.868102837042467971e-22   -2.499758021377715379e-21   +2.445747136394334669e-22   -3.124697526722144318e-21   -1.013761774287731117e-22   +2.382834734073748203e-38   +1.431985362106603435e-22   -3.124697526722144318e-21
