# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +2.024717322781178926e-44   +1.112988274112200105e-46   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.984385920799999803e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +9.825484300517770997e-46   -2.978836644277802958e-60   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.609686384567537241e-42   +2.282108543149514480e-57   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.819020427399999608e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.903479153577191232e-39   +1.111516492123619159e-54   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.623755009949515617e-36   +1.487180418466291525e-52   +1.774507355699987804e-20   +1.199883850261303231e-20
-1.653654933999999776e+04   +1.768271910189193472e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +9.985448407470674275e-34   +4.996320246019930309e-50   +1.774507355700087410e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910243735207e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +4.423352886094690089e-31   +9.465078863038156509e-46   +1.774507355744220998e-20   +1.199883850261303231e-20
-1.488289440599999580e+04   +1.768271927859978977e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +1.410187855216739905e-28   +1.793968479591378950e-43   +1.774507369801865931e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768276023085058844e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +3.232033844148650770e-26   -2.649256088947656546e-41   +1.774510587733831526e-20   +1.199883850261303231e-20
-1.322923947199999748e+04   +1.768960479485975347e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +5.318498347067367000e-24   -4.857831129039646764e-39   +1.775039205534694108e-20   +1.199883850261303231e-20
