# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   +1.507877306283092585e-32   +4.166955453043181582e-45   +2.058211407997584866e-21   -3.749637032066572880e-21
-1.860361800749999747e+04   +2.389905373953889932e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -9.976483029053837491e-41   +1.381173016126565444e-55   +2.058211407982506189e-21   -3.749637032066572880e-21
-1.653654933999999776e+04   +2.389905373951534430e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -1.951173917493364297e-33   -1.430669131401205187e-48   +2.058211407980555056e-21   -3.749637032066572880e-21
-1.446948067249999804e+04   +2.389899136489775581e-21   -2.499758021377715379e-21   +2.058211407982506189e-21   -3.749637032066572880e-21   -4.995257707046171178e-27   -2.844892384882312703e-42   +2.058206412724799042e-21   -3.749637032066572880e-21
-1.240241200499999650e+04   -1.364453870320689792e-20   -2.499758021377715003e-21   -1.123456922278605356e-20   -3.124697526722144318e-21   -1.656527718782281289e-21   +2.963170982123425584e-36   -1.289109694156833448e-20   -3.124697526722141308e-21
-1.033534333749999678e+04   -9.204276843784271790e-16   -3.749637032059683167e-21   -8.149031713020906644e-16   -3.124697526722144318e-21   -6.999325182130176793e-17   +7.239358975190847076e-32   -8.848964231233923953e-16   -3.124697526649750793e-21
-8.268274669999997059e+03   -7.204838852577926117e-12   -3.124697480079288693e-21   -6.603247034068558426e-12   -3.124697526722143189e-21   -3.662880035452627374e-13   +8.174970464093578022e-28   -6.969535037613821113e-12   -3.124696709225096824e-21
-6.201206002499997339e+03   -7.663109044049264046e-09   -1.874780882602686778e-21   -7.241369722564461917e-09   -4.374576536246961485e-21   -2.244691574089707346e-10   +5.421647022034230344e-25   -7.465838879973433350e-09   -4.374034371544758199e-21
-4.134137334999995801e+03   -1.115893000206449245e-06   -3.120997628527661217e-21   -1.082005163843161757e-06   -1.874808980213197490e-21   -1.402909358701040348e-08   -8.548276553403411230e-23   -1.096034257430172073e-06   -1.960291745747231567e-21
-2.067068667499996081e+03   -1.932423165183793002e-05   -2.455816962408185125e-21   -1.841962278184622928e-05   -2.500978606349091146e-21   -6.814921719281904929e-07   +1.054616517172394609e-20   -1.910111495377442051e-05   +8.045186565374855323e-21
+3.637978807091712952e-12   -2.980224818628270314e-05   +0.000000000000000000e+00   -2.998709392997608085e-05   +6.249395053444288447e-22   +4.744185525186147924e-07   +1.277230384572230852e-21   -2.951267537745746585e-05   +1.902169889916659602e-21
+2.067068667500003357e+03   -1.092482007429965884e-05   -1.274290710116374351e-21   -1.123566453417644898e-05   -1.855289156491273036e-21   -1.263139668604604687e-07   +1.517561281709436771e-21   -1.136197850103690910e-05   -3.377278747818362646e-22
+4.134137335000003077e+03   +7.478872709358908698e-06   -1.860171496376776481e-21   +7.472899538533951648e-06   -3.114932846951137427e-21   -1.430021052064933143e-08   -3.566010672304822903e-23   +7.458599328013301953e-06   -3.150592953674185580e-21
+6.201206002500002796e+03   +8.565336589338674717e-06   -1.860171496376776481e-21   +8.565364113678178545e-06   -2.489993341606708865e-21   -2.323357666580613853e-10   -5.121382969503105804e-25   +8.565131777911520029e-06   -2.490505479903659204e-21
+8.268274670000002516e+03   +8.572714187699084244e-06   -2.480228661835701974e-21   +8.572714323934867370e-06   -3.105168167180130913e-21   -3.844394056273132238e-13   -4.695145420084890169e-28   +8.572713939495462554e-06   -3.105168636694672797e-21
+1.033534333750000224e+04   +8.572721031662094155e-06   -1.230349651146844285e-21   +8.572721031694489777e-06   -1.860171496376776481e-21   -6.981958527510648367e-17   +6.728140197344813220e-31   +8.572721031624670545e-06   -1.860171495703962635e-21
+1.240241200500000559e+04   +8.572721032522369615e-06   -3.739872352295566742e-21   +8.572721032522383168e-06   -3.730107672524559852e-21   -6.785482911838442552e-21   +4.555258539402470513e-33   +8.572721032522376391e-06   -3.730107672520004576e-21
+1.446948067250000167e+04   +8.572721032522395026e-06   -3.110050507065634358e-21   +8.572721032522396720e-06   -3.739872352295566742e-21   -4.450299998420123473e-22   +1.943511804773676541e-35   +8.572721032522396720e-06   -3.739872352295547182e-21
+1.653654934000000503e+04   +8.572721032522395026e-06   -3.734990012410062921e-21   +8.572721032522396720e-06   -3.739872352295566742e-21   -6.147372297322121122e-25   +1.091156729951083698e-37   +8.572721032522396720e-06   -3.739872352295566742e-21
+1.860361800750000111e+04   +8.572721032522395026e-06   -3.734990012410062921e-21   +8.572721032522396720e-06   -3.739872352295566742e-21   +1.681425188704498416e-28   +2.456595607328975071e-40   +8.572721032522396720e-06   -3.739872352295566742e-21
+2.067068667500000447e+04   +8.572721032522395026e-06   -3.734990012410062921e-21   +8.572721032522396720e-06   -3.739872352295566742e-21   +1.489210934008826537e-32   +4.211772177462364544e-45   +8.572721032522396720e-06   -3.739872352295566742e-21
