# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   -3.286913269417992360e-20   +2.437264070843272259e-20   -3.303391166531566647e-20   +2.374770120308829365e-20   +5.471656014463225190e-29   +1.709760478936064227e-41   -3.303391161059910601e-20   +2.374770120308829365e-20
-1.860361800749999747e+04   -3.286913269417992360e-20   +2.437264070843272259e-20   -3.303391166531566647e-20   +2.374770120308829365e-20   -3.520891806103569485e-39   -9.903488796664352577e-54   -3.303391166531566647e-20   +2.374770120308829365e-20
-1.653654933999999776e+04   -3.286913269426471869e-20   +2.437264070843272259e-20   -3.303391166531566647e-20   +2.374770120308829365e-20   -6.870103588721252369e-32   -9.029974225119440565e-47   -3.303391166538436801e-20   +2.374770120308829365e-20
-1.446948067249999804e+04   -3.286935666836936294e-20   +2.437264070843272259e-20   -3.303391166531566647e-20   +2.374770120308829365e-20   -1.755025244402136684e-25   -2.790245952582670480e-40   -3.303408716784010604e-20   +2.374770120308829365e-20
-1.240241200499999650e+04   -5.400918470095574721e-19   +2.374770120308829365e-20   -4.582759510128863784e-19   +2.374770120308829365e-20   -5.808355318110577798e-20   +2.403309629619697498e-34   -5.163595041939921323e-19   +2.374770120308853439e-20
-1.033534333749999678e+04   -2.914749604796317567e-14   +2.437264070843272259e-20   -2.545440361256829027e-14   +2.499758021377715153e-20   -2.449710611412496088e-15   +7.542751910264566579e-30   -2.790411422398078517e-14   +2.499758022131990269e-20
-8.268274669999997059e+03   -2.272788413099206769e-10   +2.249782219239943578e-20   -2.062588975295188389e-10   +2.437264070843272259e-20   -1.279863314279082992e-11   +1.494281064124790288e-26   -2.190575306723096802e-10   +2.437265565124336380e-20
-6.201206002499997339e+03   -2.413673724638085003e-07   +2.562251971912157746e-20   -2.266514006391288998e-07   +2.499758021377715153e-20   -7.832950988473763251e-09   +4.723926168745328086e-23   -2.344843516276026565e-07   +2.504481947546460429e-20
-4.134137334999995801e+03   -2.796833767612123692e-05   +1.374866911757743364e-20   -2.397133858401339385e-05   +1.374866911757743364e-20   -1.282424111473181723e-06   +6.046625495994019950e-20   -2.525376269548657409e-05   +7.421492407751763616e-20
-2.067068667499996081e+03   -6.957384102412440775e-04   +0.000000000000000000e+00   -6.725052894916569912e-04   +0.000000000000000000e+00   -1.796374187005931433e-07   +0.000000000000000000e+00   -6.726849269103576034e-04   +0.000000000000000000e+00
+3.637978807091712952e-12   -2.110393290846616227e-03   -4.999516042755430005e-21   -2.110490510580120306e-03   +4.999516042755430005e-21   +9.575663992086012966e-08   +9.447852337490656173e-22   -2.110394753940199580e-03   +5.944301276504495811e-21
+2.067068667500003357e+03   +3.200409820609912900e-04   +1.999806417102172002e-20   +3.182877579500401847e-04   +9.999032085510860010e-21   -6.184051798020657930e-07   -9.069938243991029324e-20   +3.176693527702381214e-04   -8.070035035439943022e-20
+4.134137335000003077e+03   +1.467125128487121880e-03   +9.999032085510860010e-21   +1.466748963688067420e-03   +1.999806417102172002e-20   -3.314528304592763143e-07   -1.360490736598654338e-20   +1.466417510857608193e-03   +6.393156805035176637e-21
+6.201206002500002796e+03   +1.499054413330905625e-03   +3.499661229928800853e-20   +1.499055369593439409e-03   +2.499758021377715153e-20   -7.944850449140205786e-09   +1.180981542186332022e-23   +1.499047424742990225e-03   +2.500939002919901397e-20
+8.268274670000002516e+03   +1.499297166652210390e-03   +2.999709625653257702e-20   +1.499297172007475016e-03   +1.499854812826628851e-20   -1.384898480306958786e-11   +6.919813723778484952e-26   +1.499297158158490123e-03   +1.499861732640352582e-20
+1.033534333750000224e+04   +1.499297392184399235e-03   +1.999806417102172002e-20   +1.499297392178785670e-03   +3.499661229928800853e-20   +3.275736936808578026e-15   +6.307121883652265528e-28   +1.499297392182061478e-03   +3.499661293000019535e-20
+1.240241200500000559e+04   +1.499297392206044247e-03   +2.999709625653257702e-20   +1.499297392205960547e-03   +1.999806417102172002e-20   +8.098153446461893146e-17   +1.108673768600993469e-29   +1.499297392206041428e-03   +1.999806418210845913e-20
+1.446948067250000167e+04   +1.499297392205959896e-03   +3.499661229928800853e-20   +1.499297392205960981e-03   +2.499758021377715153e-20   -1.061551627450703427e-20   +6.049311237459448469e-32   +1.499297392205960981e-03   +2.499758021383764379e-20
+1.653654934000000503e+04   +1.499297392205959896e-03   +2.999709625653257702e-20   +1.499297392205960981e-03   +2.499758021377715153e-20   +3.438180687660821426e-22   +3.222289366516094891e-34   +1.499297392205960981e-03   +2.499758021377747352e-20
+1.860361800750000111e+04   +1.499297392205959896e-03   +2.999709625653257702e-20   +1.499297392205960981e-03   +2.499758021377715153e-20   -2.809699039525865656e-23   -5.370482277574083130e-36   +1.499297392205960981e-03   +2.499758021377714551e-20
+2.067068667500000447e+04   +1.499297392205959896e-03   +2.999709625653257702e-20   +1.499297392205960981e-03   +2.499758021377715153e-20   +5.519116110462637656e-29   +1.698615567838705363e-41   +1.499297392205960981e-03   +2.499758021377715153e-20
