# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +2.357254725969586090e-21   -5.468220671763751709e-21   +2.670792490491754261e-21   -6.249395053444287883e-21   -2.820424906199236872e-36   -6.283125126671670677e-37   +2.670792490491751628e-21   -6.249395053444288635e-21
-1.860361800749999747e+04   +2.357254725969586090e-21   -5.468220671763751709e-21   +2.670792490491754261e-21   -6.249395053444287883e-21   -5.214734693569179090e-43   +1.121175908112281580e-57   +2.670792490491754261e-21   -6.249395053444287883e-21
-1.653654933999999776e+04   +2.357254725969576310e-21   -5.468220671763751709e-21   +2.670792490491754261e-21   -6.249395053444287883e-21   -1.018165712544949877e-35   +9.938901382508986324e-51   +2.670792490491744105e-21   -6.249395053444287883e-21
-1.446948067249999804e+04   +2.357254698427637593e-21   -5.468220671763751709e-21   +2.670792490491754261e-21   -6.249395053444287883e-21   -2.601254018233979686e-29   +3.988051993733598055e-45   +2.670792464479214193e-21   -6.249395053444287883e-21
-1.240241200499999650e+04   +2.347958614592339002e-21   -5.468220671763751709e-21   +2.670792490491754261e-21   -6.249395053444287883e-21   -8.604827823767206572e-24   +1.043512424290846692e-38   +2.662187662667986952e-21   -6.249395053444287883e-21
-1.033534333749999678e+04   -4.512056783729121555e-18   -6.444688648864421926e-21   -4.076354062817171310e-18   -8.007037412225493521e-21   -3.625061595455778716e-19   -1.021667426762283036e-33   -4.438860222362748989e-18   -8.007037412226515166e-21
-8.268274669999997059e+03   -3.542312724801848149e-14   -6.249395053444287883e-21   -3.305025795404023743e-14   -7.225863030544957347e-21   -1.890476777869625602e-15   -1.072623973112896165e-29   -3.494073473190986304e-14   -7.225863041271196973e-21
-6.201206002499997339e+03   -3.780117597347571857e-11   -5.468220671763751709e-21   -3.624401123375789133e-11   -6.054101458024153839e-21   -1.153782807099859378e-12   +7.124438825540212689e-29   -3.739779404085775374e-11   -6.054101386779765894e-21
-4.134137334999995801e+03   -5.490937026332790984e-09   -6.444688648864421926e-21   -5.379095993645723989e-09   -6.249395053444287883e-21   -7.139395557598160320e-11   +2.913665055881539198e-25   -5.450489949221705605e-09   -6.249103686938699576e-21
-2.067068667499996081e+03   -1.087211840162302137e-07   -7.421156625965092143e-21   -1.081027834590260591e-07   -8.007037412225493521e-21   -2.079766455120064824e-10   +4.613209149165359459e-25   -1.083107601045380659e-07   -8.006576091310577113e-21
+3.637978807091712952e-12   -2.940818829335780039e-07   -6.639982244284555969e-21   -2.946422566218379368e-07   -7.030569435124824056e-21   +5.624390083835869349e-10   +1.261424376724903085e-26   -2.940798176134543690e-07   -7.030556820881056117e-21
+2.067068667500003357e+03   -1.078972982771837753e-07   -7.421156625965092143e-21   -1.081027575294719083e-07   -7.030569435124824056e-21   -2.065035635166265402e-10   +9.889567113523238692e-24   -1.083092610929885353e-07   -7.020679868011301502e-21
+4.134137335000003077e+03   -5.410217736466709822e-09   -6.639982244284555969e-21   -5.379056119022724898e-09   -6.249395053444287883e-21   -7.212991127754375032e-11   +3.602943376020504012e-25   -5.451186030300268597e-09   -6.249034759106686154e-21
+6.201206002500002796e+03   -3.696725630209032946e-11   -5.858807862604019796e-21   -3.620345477197403430e-11   -6.249395053444287883e-21   -1.175484536189116184e-12   -9.070598489664769028e-27   -3.737893930816315088e-11   -6.249404124042777557e-21
+8.268274670000002516e+03   +6.066826625139767054e-15   -5.858807862604019796e-21   +7.510824146720837035e-15   -6.249395053444287883e-21   -1.939698529919915839e-15   +8.044248468412670804e-30   +5.571125616800920802e-15   -6.249395045400039617e-21
+1.033534333750000224e+04   +4.055671049220869397e-14   -6.444688648864421926e-21   +4.055700961181509319e-14   -7.225863030544957347e-21   -3.742808437511523949e-19   -5.046841089680476193e-30   +4.055663533097134446e-14   -7.225863035591798086e-21
+1.240241200500000559e+04   +4.056108852591957992e-14   -6.249395053444287883e-21   +4.056108872947279873e-14   -5.468220671763751709e-21   -8.933779408262116406e-24   -1.475640807268414410e-30   +4.056108872053901840e-14   -5.468220673239392462e-21
+1.446948067250000167e+04   +4.056108853280225248e-14   -6.249395053444287883e-21   +4.056108878439912621e-14   -5.468220671763751709e-21   -2.813298204770952353e-29   -2.230440331445191796e-32   +4.056108878439910097e-14   -5.468220671786056385e-21
+1.653654934000000503e+04   +4.056108853280225248e-14   -6.249395053444287883e-21   +4.056108878439912621e-14   -5.468220671763751709e-21   +4.197083804741997919e-32   +2.543400066810085069e-32   +4.056108878439912621e-14   -5.468220671738317397e-21
+1.860361800750000111e+04   +4.056108853280225248e-14   -6.249395053444287883e-21   +4.056108878439912621e-14   -5.468220671763751709e-21   -3.110174939008910625e-33   -5.772225912012761297e-34   +4.056108878439912621e-14   -5.468220671764328736e-21
+2.067068667500000447e+04   +4.056108853280225248e-14   -6.249395053444287883e-21   +4.056108878439912621e-14   -5.468220671763751709e-21   -2.850564543606165981e-36   -6.278410254724465607e-37   +4.056108878439912621e-14   -5.468220671763752462e-21
