# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   +6.487231796242546987e-40   -4.858406944664793982e-48   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.024704778895715737e-45   +7.775856231961756410e-61   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.412866884113750704e-39   +7.779844752210540956e-55   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910189027361e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -5.407411285363310083e-34   -1.666049351006534774e-50   +1.774507355699933336e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768271905173678887e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -5.742868248616236273e-29   -2.474832646229858014e-44   +1.774507349957119293e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   +1.768123813430060020e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.691866494439432531e-24   +5.809157162071009542e-40   +1.774338169050543513e-20   +1.199883850261303231e-20
-1.074875707099999636e+04   +1.042813284628560791e-19   +1.199883850261303231e-20   +1.175050874649380280e-19   +1.285589839565682130e-20   -1.382063342602478776e-20   -1.139268866520390537e-35   +1.036844540389132402e-19   +1.285589839565680927e-20
-9.095102136999996219e+03   +2.345147419562395315e-16   +1.199883850261303231e-20   +2.639726308270472435e-16   +1.028471871652545584e-20   -3.129117897681223005e-17   -1.767677312056305565e-33   +2.326814518502349950e-16   +1.028471871652368790e-20
-7.441447202999996080e+03   +1.765685599436125816e-13   +1.028471871652545584e-20   +1.951697060871365460e-13   +1.199883850261303231e-20   -1.962626958278181404e-14   +2.830011886916811455e-30   +1.755434365043547382e-13   +1.199883850544304493e-20
-5.787792268999995940e+03   +3.685131331059065784e-11   +1.114177860956924483e-20   +4.010374345898851622e-11   +1.114177860956924483e-20   -3.408400880023206940e-12   +1.304878857654689799e-27   +3.669534257896530726e-11   +1.114177991444810195e-20
-4.134137334999995801e+03   +2.104186164971458264e-09   +1.114177860956924483e-20   +2.261577906575190978e-09   +1.114177860956924483e-20   -1.638048332470628585e-10   +1.502124742491020692e-26   +2.097773073328128223e-09   +1.114179363081666913e-20
-2.480482400999997481e+03   +3.215855912993597115e-08   +1.028471871652545584e-20   +3.426538281228705236e-08   +1.199883850261303231e-20   -2.177364989107511942e-09   -5.832414424314749377e-25   +3.208801782317953794e-08   +1.199825526117060076e-20
-8.268274669999955222e+02   +1.276502856229070597e-07   +1.114177860956924483e-20   +1.354473318987837666e-07   +1.028471871652545584e-20   -8.001088695277604505e-09   +4.745015124866237373e-25   +1.274462432035061737e-07   +1.028519321803794283e-20
+8.268274670000027982e+02   +1.274739075779599885e-07   +1.028471871652545584e-20   +1.354476212703079976e-07   +1.028471871652545584e-20   -8.123667001045875798e-09   -4.745015124866237373e-25   +1.273239542692621135e-07   +1.028424421501296884e-20
+2.480482401000004756e+03   +3.201314599826248768e-08   +9.427658823481668354e-21   +3.426549116247008159e-08   +1.114177860956924483e-20   -2.278032696267138492e-09   +6.153691490060900818e-25   +3.198745846620294475e-08   +1.114239397871825149e-20
+4.134137335000003077e+03   +2.085897700549924658e-09   +1.028471871652545584e-20   +2.261590523067793776e-09   +1.199883850261303231e-20   -1.763927872659221630e-10   +4.965410419667458071e-26   +2.085197735801871510e-09   +1.199888815671722911e-20
+5.787792269000005035e+03   +3.632586309630814292e-11   +1.028471871652545584e-20   +4.010968613384669978e-11   +1.114177860956924483e-20   -3.770793657253611028e-12   -8.706105882945602666e-28   +3.633889247659308714e-11   +1.114177773895865607e-20
+7.441447203000003356e+03   +1.784941038901283851e-13   +1.199883850261303231e-20   +2.009924865538516978e-13   +1.285589839565682130e-20   -2.225402743493090654e-14   +1.566032632137157731e-32   +1.787384591189207787e-13   +1.285589839567248152e-20
+9.095102137000005314e+03   +6.049230539775275407e-15   +1.285589839565682130e-20   +6.086167657012882413e-15   +1.114177860956924483e-20   -3.626316746407984059e-17   -2.458765923168530519e-32   +6.049904489548802264e-15   +1.114177860954465762e-20
+1.074875707100000363e+04   +5.822294875395512869e-15   +1.114177860956924483e-20   +5.822311465050335904e-15   +1.371295828870060879e-20   -1.631996685023439261e-20   -1.046410993764379666e-34   +5.822295145083485989e-15   +1.371295828870050346e-20
+1.240241200500000559e+04   +5.822211666650371258e-15   +1.199883850261303231e-20   +5.822211523963394289e-15   +1.285589839565682130e-20   -2.028835997808312505e-24   -3.937217106003628351e-36   +5.822211521934558426e-15   +1.285589839565681679e-20
+1.405606693900000391e+04   +5.822211602882634324e-15   +1.371295828870060879e-20   +5.822211502201983854e-15   +1.285589839565682130e-20   -6.630985764775745791e-29   -3.287803239360712141e-38   +5.822211502201917589e-15   +1.285589839565682130e-20
+1.570972187300000223e+04   +5.822211602882634324e-15   +1.371295828870060879e-20   +5.822211502201983854e-15   +1.285589839565682130e-20   -2.772132836249310034e-32   +8.247430174500745759e-40   +5.822211502201983854e-15   +1.285589839565682130e-20
+1.736337680700000783e+04   +5.822211602882634324e-15   +1.371295828870060879e-20   +5.822211502201983854e-15   +1.285589839565682130e-20   -1.576522778219176235e-33   +2.276023109697316391e-41   +5.822211502201983854e-15   +1.285589839565682130e-20
+1.901703174100000615e+04   +5.822211602882634324e-15   +1.371295828870060879e-20   +5.822211502201983854e-15   +1.285589839565682130e-20   -3.383259404286508782e-35   -3.237405729774033403e-44   +5.822211502201983854e-15   +1.285589839565682130e-20
+2.067068667500000447e+04   +5.822211602882634324e-15   +1.371295828870060879e-20   +5.822211502201983854e-15   +1.285589839565682130e-20   +6.527593495244073122e-40   -4.883891680516717939e-48   +5.822211502201983854e-15   +1.285589839565682130e-20
