# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.302580795687012519e-19   +1.036936660719644981e-20   +1.298550514525231294e-19   +1.036936660719644981e-20   -1.627748575408261500e-31   -7.149179081068112505e-45   +1.298550514523603642e-19   +1.036936660719644981e-20
-1.901703174099999887e+04   +1.302580795687012519e-19   +1.036936660719644981e-20   +1.298550514525231294e-19   +1.036936660719644981e-20   -3.621780773612341659e-43   -8.283371097121966026e-60   +1.298550514525231294e-19   +1.036936660719644981e-20
-1.736337680699999692e+04   +1.302580795687012519e-19   +1.036936660719644981e-20   +1.298550514525231294e-19   +1.036936660719644981e-20   -4.967137529694360295e-37   -4.460056491316137402e-53   +1.298550514525231294e-19   +1.036936660719644981e-20
-1.570972187299999678e+04   +1.302580795685347071e-19   +1.036936660719644981e-20   +1.298550514525231294e-19   +1.036936660719644981e-20   -1.891731019968551458e-31   +7.997321654748463127e-47   +1.298550514523339549e-19   +1.036936660719644981e-20
-1.405606693899999664e+04   +1.302580619295812015e-19   +1.036936660719644981e-20   +1.298550514525231294e-19   +1.036936660719644981e-20   -2.000067887738003332e-26   -3.499194511555984012e-42   +1.298550314518442479e-19   +1.036936660719644981e-20
-1.240241200499999650e+04   +1.326521511523559425e-19   +9.332429946476804081e-21   +1.333607884831983187e-19   +9.332429946476804081e-21   -5.868221702562188844e-22   -9.801130662663539079e-38   +1.327739663129420911e-19   +9.332429946476804081e-21
-1.074875707099999636e+04   +2.679448279327286535e-17   +9.332429946476799567e-21   +3.128129659766631670e-17   +1.140630326791609555e-20   -4.776059461937047715e-18   -1.203833909561947241e-33   +2.650523713572927052e-17   +1.140630326791489184e-20
-9.095102136999996219e+03   +7.215459390605650502e-14   +1.036936660718030811e-20   +8.234111144068785627e-14   +1.036936660719644981e-20   -1.077805571149578661e-14   -6.547505258741030051e-30   +7.156305572919207124e-14   +1.036936660064894402e-20
-7.441447202999996080e+03   +5.447346314839581024e-11   +1.140630327483488302e-20   +6.088326797991447811e-11   +1.036936660719643176e-20   -6.740734987031364769e-12   -8.323337883900548762e-28   +5.414253299288311415e-11   +1.036936577486264289e-20
-5.787792268999995940e+03   +1.139310540284814699e-08   +1.036936345918246330e-20   +1.251047210804380782e-08   +1.140630326743323331e-20   -1.167736201086926255e-09   -7.594059672475829173e-25   +1.134273590695688136e-08   +1.140554386146598544e-20
-4.134137334999995801e+03   +6.625746676816838824e-07   +9.332416101878749905e-21   +7.165297937563676140e-07   +1.140630030121651165e-20   -5.603498875046487952e-08   -2.408865045191602513e-23   +6.604948050059027279e-07   +1.138221165076459543e-20
-2.480482400999997481e+03   +9.698444532591747743e-06   +1.141288538539136554e-20   +1.049111033130950300e-05   +9.340024697409810694e-21   -8.465774854150438513e-07   +3.130814189947300386e-21   +9.644532845894458509e-06   +1.247083888735711183e-20
-8.268274669999955222e+02   +3.196175705963216155e-05   -8.311695421080903681e-21   +3.480037405037454212e-05   -6.229721031979741804e-21   -4.127739903900616146e-06   -2.196719982969571159e-20   +3.067263414647392598e-05   -2.819692086167545188e-20
+8.268274670000027982e+02   +5.055140580816807261e-05   -6.335034911584081211e-21   +5.332987586531746536e-05   -4.277363725468535831e-21   -3.287836885135722592e-06   +3.611971904206305961e-24   +5.004203898018174616e-05   -4.273751753564329204e-21
+2.480482401000004756e+03   +1.626592695214705670e-05   -4.342172266763513407e-21   +1.691342993909015057e-05   -2.268298945324223444e-21   -6.559015114100865732e-07   -1.502765694813780830e-22   +1.625752842768006547e-05   -2.418575514805601644e-21
+4.134137335000003077e+03   +3.146785751945936083e-06   +3.953321018993646445e-21   +3.193740059101586950e-06   -1.944256238849334340e-22   -4.709845753411688026e-08   -9.076584942671679053e-24   +3.146641601567470255e-06   -2.035022088276051204e-22
+5.787792269000005035e+03   +2.231345553868214800e-06   -2.268298945324223444e-21   +2.232355787044904423e-06   -2.268298945324223444e-21   -1.007851767184939575e-09   -4.781998624104342832e-25   +2.231347935277719292e-06   -2.268777145186633920e-21
+7.441447203000003356e+03   +2.215277674266477308e-06   +1.879447697554356482e-21   +2.215283664970634772e-06   -2.268298945324223632e-22   -5.941921266744891087e-12   -1.720455670496664289e-28   +2.215277723049368012e-06   -2.268300665779893955e-22
+9.095102137000005314e+03   +2.215200279039437262e-06   -4.374576537411002571e-21   +2.215200288471247385e-06   -1.944256238849334340e-22   -9.359648092184964152e-15   -2.665375103563626788e-29   +2.215200279111599386e-06   -1.944256505386844646e-22
+1.074875707100000363e+04   +2.215200175602843390e-06   -2.268298945324223632e-22   +2.215200175599523445e-06   -2.268298945324223444e-21   +3.267305748426293583e-18   -9.125110198818171071e-31   +2.215200175602790874e-06   -2.268298946236734318e-21
+1.240241200500000559e+04   +2.215200175556813079e-06   -2.268298945324223632e-22   +2.215200175556807573e-06   -4.309767996116024243e-21   +1.395982023704528696e-20   +9.980249007010106058e-33   +2.215200175556821549e-06   -4.309767996106044013e-21
+1.405606693900000391e+04   +2.215200175556803761e-06   -2.300703215971712232e-21   +2.215200175556802914e-06   -4.309767996116024243e-21   +5.189615336920562336e-22   +3.892721852141581439e-35   +2.215200175556803338e-06   -4.309767996115985122e-21
+1.570972187300000223e+04   +2.215200175556804185e-06   -2.268298945324223632e-22   +2.215200175556802914e-06   -4.309767996116024243e-21   -1.405623524146279245e-23   -1.653412329386112284e-36   +2.215200175556802914e-06   -4.309767996116025747e-21
+1.736337680700000783e+04   +2.215200175556804185e-06   -2.268298945324223632e-22   +2.215200175556802914e-06   -4.309767996116024243e-21   +5.406435594970785998e-25   -9.517998735008906415e-39   +2.215200175556802914e-06   -4.309767996116024243e-21
+1.901703174100000615e+04   +2.215200175556804185e-06   -2.268298945324223632e-22   +2.215200175556802914e-06   -4.309767996116024243e-21   +2.061621436816696279e-27   -3.293057630988952152e-40   +2.215200175556802914e-06   -4.309767996116024243e-21
