# Original data was compressed by a factor of 5000; data points taken in the publication are the last data points, those are identical with the original data 
# t                         j_E_dir                     j_ortho                     j_intra_E_dir               j_intra_ortho               dtP_E_dir                   dtP_ortho                   j_intra_plus_dtP_E_dir      j_intra_plus_dtP_ortho     
-2.067068667499999719e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.837561689048580227e-33   +1.903089271792295612e-45   +1.774507355699803637e-20   +1.199883850261303231e-20
-1.901703174099999887e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.024704778895687298e-43   -6.459069134597552873e-59   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.736337680699999692e+04   +1.768271910189073403e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -1.412866884113777184e-37   +9.494157627995028780e-53   +1.774507355699987503e-20   +1.199883850261303231e-20
-1.570972187299999678e+04   +1.768271910184363601e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -5.407411285363373579e-32   +2.414256333377897949e-47   +1.774507355694580154e-20   +1.199883850261303231e-20
-1.405606693899999664e+04   +1.768271408649110873e-20   +1.199883850261303231e-20   +1.774507355699987503e-20   +1.199883850261303231e-20   -5.742868248616233941e-27   +1.637832412776847835e-42   +1.774506781413162654e-20   +1.199883850261303231e-20
-1.240241200499999650e+04   +1.882356007265082084e-20   +1.199883850261303231e-20   +1.873981543481485688e-20   +1.114177860956924483e-20   -1.691866494439410916e-22   +1.956240586039712894e-38   +1.857062878537091501e-20   +1.114177860956924483e-20
-1.074875707099999636e+04   +8.711041807639077436e-18   +1.028471871652545584e-20   +1.000356666330109128e-17   +1.028471871652545584e-20   -1.382063342602472276e-18   -9.531079547817220257e-36   +8.621503320698619005e-18   +1.028471871652544681e-20
-9.095102136999996219e+03   +2.344971770656143969e-14   +8.570598930437880869e-21   +2.639555170481912842e-14   +1.114177860956924483e-20   -3.129117897681220515e-15   -7.009254375967074687e-31   +2.326643380713790672e-14   +1.114177860886831918e-20
-7.441447202999996080e+03   +1.765685424845927783e-11   +1.199883850261303231e-20   +1.951696886572508546e-11   +1.199883850261303231e-20   -1.962626958278684836e-12   +3.579526727915726948e-28   +1.755434190744640184e-11   +1.199883886056570522e-20
-5.787792268999995940e+03   +3.685136997496237020e-09   +1.285589839565682130e-20   +4.010380015640773109e-09   +1.199883850261303231e-20   -3.408400928581488692e-10   +2.193333814222502535e-26   +3.669539922782624188e-09   +1.199886043595117479e-20
-4.134137334999995801e+03   +2.112300995880100681e-07   +1.028471871652545584e-20   +2.269700009024416341e-07   +1.114177860956924483e-20   -1.638143807777323203e-08   +6.326686833154981939e-25   +2.105885628246683988e-07   +1.114241127825256082e-20
-2.480482400999997481e+03   +3.219434542729213823e-06   +1.114177860956924483e-20   +3.433005339063210245e-06   +1.199883850261303231e-20   -2.213079533598042969e-07   +0.000000000000000000e+00   +3.211697385703406054e-06   +1.199883850261303231e-20
